year,zip3,state_name,state_id,season,numDonor,pWNV,pZIKV,donorGroup
2017,166,Pennsylvania,PA,L,3291.1708167926,0,0,PA-166-2017-L
2017,167,Pennsylvania,PA,H,773.689007518263,0,0,PA-167-2017-H
2017,167,Pennsylvania,PA,L,773.689007518263,0,0,PA-167-2017-L
2017,168,Pennsylvania,PA,H,3117.60379607356,0,0,PA-168-2017-H
2017,168,Pennsylvania,PA,L,3117.60379607356,0,0,PA-168-2017-L
2017,169,Pennsylvania,PA,H,1022.86107512048,0,0,PA-169-2017-H
2017,169,Pennsylvania,PA,L,1022.86107512048,0,0,PA-169-2017-L
2017,170,Pennsylvania,PA,H,9735.9508488446,0.000102712104397967,0,PA-170-2017-H
2017,170,Pennsylvania,PA,L,9735.9508488446,0,0,PA-170-2017-L
2017,171,Pennsylvania,PA,H,2620.87467967165,0,0,PA-171-2017-H
2017,171,Pennsylvania,PA,L,2620.87467967165,0,0,PA-171-2017-L
2017,172,Pennsylvania,PA,H,3248.15114927813,0,0,PA-172-2017-H
2017,172,Pennsylvania,PA,L,3248.15114927813,0,0,PA-172-2017-L
2017,173,Pennsylvania,PA,H,5313.72853067962,0,0,PA-173-2017-H
2017,173,Pennsylvania,PA,L,5313.72853067962,0,0,PA-173-2017-L
2017,174,Pennsylvania,PA,H,2780.74570760452,0,0,PA-174-2017-H
2017,174,Pennsylvania,PA,L,2780.74570760452,0,0,PA-174-2017-L
2017,175,Pennsylvania,PA,H,5135.66479094177,0,0,PA-175-2017-H
2017,175,Pennsylvania,PA,L,5135.66479094177,0,0,PA-175-2017-L
2017,176,Pennsylvania,PA,H,2606.13367471914,0,0,PA-176-2017-H
2017,176,Pennsylvania,PA,L,2606.13367471914,0,0,PA-176-2017-L
2017,177,Pennsylvania,PA,H,2698.5222503345,0,0,PA-177-2017-H
2017,177,Pennsylvania,PA,L,2698.5222503345,0,0,PA-177-2017-L
2017,178,Pennsylvania,PA,H,3775.34395368072,0,0,PA-178-2017-H
2017,178,Pennsylvania,PA,L,3775.34395368072,0,0,PA-178-2017-L
