group,year,p1,p2,n,z,a1,a2,a3,a4,m1,obj_cost,yield,test_cost,mod_cost,downsteam_NMC,resid_risk1,resid_risk2,season
OH-445-2017-H,2017,0,0,2594.54991568749,1,0,0,0,0,0,51890.9983137498,2594.54991568749,0,0,0,0,0,H
OH-445-2017-L,2017,0,0,2594.54991568749,1,0,0,0,0,0,51890.9983137498,2594.54991568749,0,0,0,0,0,L
OH-446-2017-H,2017,0,0.000138978744276108,7195.344908379,1,0,0,0,0,0,181898.51816758,7195.344908379,0,0,37991.62,0,0.000138978744276108,H
OH-446-2017-L,2017,0,0,7195.344908379,1,0,0,0,0,0,143906.89816758,7195.344908379,0,0,0,0,0,L
OH-447-2017-H,2017,0,0.000326285949373958,3064.79639076918,1,0,0,0,1,0,81726.1988014087,3063.84638770538,18388.7783446151,0,1899.58100000001,0,1.63142974686979e-05,H
OH-447-2017-L,2017,0,0,3064.79639076918,1,0,0,0,0,0,61295.9278153836,3064.79639076918,0,0,0,0,0,L
OH-448-2017-H,2017,0,0,5361.87165768276,1,0,0,0,0,0,107237.433153655,5361.87165768276,0,0,0,0,0,H
OH-448-2017-L,2017,0,0,5361.87165768276,1,0,0,0,0,0,107237.433153655,5361.87165768276,0,0,0,0,0,L
OH-449-2017-H,2017,0,0,1478.07418062639,1,0,0,0,0,0,29561.4836125278,1478.07418062639,0,0,0,0,0,H
OH-449-2017-L,2017,0,0,1478.07418062639,1,0,0,0,0,0,29561.4836125278,1478.07418062639,0,0,0,0,0,L
OH-450-2017-H,2017,0,0,9285.67895043667,1,0,0,0,0,0,185713.579008733,9285.67895043667,0,0,0,0,0,H
OH-450-2017-L,2017,0,0,9285.67895043667,1,0,0,0,0,0,185713.579008733,9285.67895043667,0,0,0,0,0,L
OH-451-2017-H,2017,0,0,5373.52330444728,1,0,0,0,0,0,107470.466088946,5373.52330444728,0,0,0,0,0,H
OH-451-2017-L,2017,0,0,5373.52330444728,1,0,0,0,0,0,107470.466088946,5373.52330444728,0,0,0,0,0,L
OH-452-2017-H,2017,0,7.91096331443448e-05,12640.6855935659,1,0,0,0,0,0,290805.331871318,12640.6855935659,0,0,37991.6200000001,0,7.91096331443448e-05,H
OH-452-2017-L,2017,0,0,12640.6855935659,1,0,0,0,0,0,252813.711871318,12640.6855935659,0,0,0,0,0,L
OH-453-2017-H,2017,0,0,7846.29523123571,1,0,0,0,0,0,156925.904624714,7846.29523123571,0,0,0,0,0,H
OH-453-2017-L,2017,0,0,7846.29523123571,1,0,0,0,0,0,156925.904624714,7846.29523123571,0,0,0,0,0,L
OH-454-2017-H,2017,0,0,7629.90523477535,1,0,0,0,0,0,152598.104695507,7629.90523477535,0,0,0,0,0,H
OH-454-2017-L,2017,0,0,7629.90523477535,1,0,0,0,0,0,152598.104695507,7629.90523477535,0,0,0,0,0,L
OH-455-2017-H,2017,0,0,1618.60925435783,1,0,0,0,0,0,32372.1850871566,1618.60925435783,0,0,0,0,0,H
OH-455-2017-L,2017,0,0,1618.60925435783,1,0,0,0,0,0,32372.1850871566,1618.60925435783,0,0,0,0,0,L
OH-456-2017-H,2017,0,0,5569.96402847998,1,0,0,0,0,0,111399.2805696,5569.96402847998,0,0,0,0,0,H
OH-456-2017-L,2017,0,0,5569.96402847998,1,0,0,0,0,0,111399.2805696,5569.96402847998,0,0,0,0,0,L
OH-457-2017-H,2017,0,0,2483.89901101103,1,0,0,0,0,0,49677.9802202206,2483.89901101103,0,0,0,0,0,H
OH-457-2017-L,2017,0,0,2483.89901101103,1,0,0,0,0,0,49677.9802202206,2483.89901101103,0,0,0,0,0,L
OH-458-2017-H,2017,0,0,5868.99646904506,1,0,0,0,0,0,117379.929380901,5868.99646904506,0,0,0,0,0,H
OH-458-2017-L,2017,0,0,5868.99646904506,1,0,0,0,0,0,117379.929380901,5868.99646904506,0,0,0,0,0,L
IN-460-2017-H,2017,0,0,8316.07286634365,1,0,0,0,0,0,166321.457326873,8316.07286634365,0,0,0,0,0,H
IN-460-2017-L,2017,0,0,8316.07286634365,1,0,0,0,0,0,166321.457326873,8316.07286634365,0,0,0,0,0,L
IN-461-2017-H,2017,0,0,8482.97413356925,1,0,0,0,0,0,169659.482671385,8482.97413356925,0,0,0,0,0,H
IN-461-2017-L,2017,0,0,8482.97413356925,1,0,0,0,0,0,169659.482671385,8482.97413356925,0,0,0,0,0,L
IN-462-2017-H,2017,0,6.8029425588403e-05,14699.5214401821,1,0,0,0,0,0,331982.048803642,14699.5214401821,0,0,37991.6200000001,0,6.8029425588403e-05,H
IN-462-2017-L,2017,0,0,14699.5214401821,1,0,0,0,0,0,293990.428803642,14699.5214401821,0,0,0,0,0,L
IN-463-2017-H,2017,0,0,10728.1789491908,1,0,0,0,0,0,214563.578983816,10728.1789491908,0,0,0,0,0,H
IN-463-2017-L,2017,0,0,10728.1789491908,1,0,0,0,0,0,214563.578983816,10728.1789491908,0,0,0,0,0,L
IN-464-2017-H,2017,0,0,2184.49435853807,1,0,0,0,0,0,43689.8871707614,2184.49435853807,0,0,0,0,0,H
IN-464-2017-L,2017,0,0,2184.49435853807,1,0,0,0,0,0,43689.8871707614,2184.49435853807,0,0,0,0,0,L
IN-465-2017-H,2017,0,0,7691.02487496589,1,0,0,0,0,0,153820.497499318,7691.02487496589,0,0,0,0,0,H
IN-465-2017-L,2017,0,0,7691.02487496589,1,0,0,0,0,0,153820.497499318,7691.02487496589,0,0,0,0,0,L
IN-466-2017-H,2017,0,0,2349.26373421404,1,0,0,0,0,0,46985.2746842808,2349.26373421404,0,0,0,0,0,H
IN-466-2017-L,2017,0,0,2349.26373421404,1,0,0,0,0,0,46985.2746842808,2349.26373421404,0,0,0,0,0,L
IN-467-2017-H,2017,0,0.000188759361137839,5297.75050080703,1,0,0,0,1,0,139783.254178085,5296.80049551028,31786.5030048422,0,1899.581,0,9.43796805689196e-06,H
IN-467-2017-L,2017,0,0,5297.75050080703,1,0,0,0,0,0,105955.010016141,5297.75050080703,0,0,0,0,0,L
IN-468-2017-H,2017,0,0,4932.56716877317,1,0,0,0,0,0,98651.3433754634,4932.56716877317,0,0,0,0,0,H
IN-468-2017-L,2017,0,0,4932.56716877317,1,0,0,0,0,0,98651.3433754634,4932.56716877317,0,0,0,0,0,L
IN-469-2017-H,2017,0,0,5032.44305773418,1,0,0,0,0,0,100648.861154684,5032.44305773418,0,0,0,0,0,H
IN-469-2017-L,2017,0,0,5032.44305773418,1,0,0,0,0,0,100648.861154684,5032.44305773418,0,0,0,0,0,L
IN-470-2017-H,2017,0,0,1911.38613047683,1,0,0,0,0,0,38227.7226095366,1911.38613047683,0,0,0,0,0,H
IN-470-2017-L,2017,0,0,1911.38613047683,1,0,0,0,0,0,38227.7226095366,1911.38613047683,0,0,0,0,0,L
IN-471-2017-H,2017,0,0.0002131520908023,4691.48576603691,1,0,0,0,1,0,124020.326963955,4690.53576134642,28148.9145962215,0,1899.581,0,1.0657604540115e-05,H
IN-471-2017-L,2017,0,0,4691.48576603691,1,0,0,0,0,0,93829.7153207382,4691.48576603691,0,0,0,0,0,L
IN-472-2017-H,2017,0,0,3347.24739053338,1,0,0,0,0,0,66944.9478106676,3347.24739053338,0,0,0,0,0,H
IN-472-2017-L,2017,0,0,3347.24739053338,1,0,0,0,0,0,66944.9478106676,3347.24739053338,0,0,0,0,0,L
IN-473-2017-H,2017,0,0,5225.89606516869,1,0,0,0,0,0,104517.921303374,5225.89606516869,0,0,0,0,0,H
IN-473-2017-L,2017,0,0,5225.89606516869,1,0,0,0,0,0,104517.921303374,5225.89606516869,0,0,0,0,0,L
IN-474-2017-H,2017,0,0,4253.73736784816,1,0,0,0,0,0,85074.7473569632,4253.73736784816,0,0,0,0,0,H
IN-474-2017-L,2017,0,0,4253.73736784816,1,0,0,0,0,0,85074.7473569632,4253.73736784816,0,0,0,0,0,L
IN-475-2017-H,2017,0,0.000377316272230215,2650.2965114366,1,0,0,0,1,0,70949.1097871666,2649.3465087873,15901.7790686196,0,1899.581,0,1.88658136115108e-05,H
IN-475-2017-L,2017,0,0,2650.2965114366,1,0,0,0,0,0,53005.930228732,2650.2965114366,0,0,0,0,0,L
IN-476-2017-H,2017,0,0,2046.50283278081,1,0,0,0,0,0,40930.0566556162,2046.50283278081,0,0,0,0,0,H
IN-476-2017-L,2017,0,0,2046.50283278081,1,0,0,0,0,0,40930.0566556162,2046.50283278081,0,0,0,0,0,L
IN-477-2017-H,2017,0,0,2953.97800240262,1,0,0,0,0,0,59079.5600480524,2953.97800240262,0,0,0,0,0,H
IN-477-2017-L,2017,0,0,2953.97800240262,1,0,0,0,0,0,59079.5600480524,2953.97800240262,0,0,0,0,0,L
IN-478-2017-H,2017,0,0,3011.76518395218,1,0,0,0,0,0,60235.3036790436,3011.76518395218,0,0,0,0,0,H
IN-478-2017-L,2017,0,0,3011.76518395218,1,0,0,0,0,0,60235.3036790436,3011.76518395218,0,0,0,0,0,L
IN-479-2017-H,2017,0,0.000203618241205309,4911.15134911562,1,0,0,0,1,0,129731.649361755,4910.20134420547,29466.9080946937,0,1899.58100000001,0,1.01809120602655e-05,H
IN-479-2017-L,2017,0,0,4911.15134911562,1,0,0,0,0,0,98223.0269823124,4911.15134911562,0,0,0,0,0,L
MI-480-2017-H,2017,0,0,17973.7179875276,1,0,0,0,0,0,359474.359750552,17973.7179875276,0,0,0,0,0,H
MI-480-2017-L,2017,0,0,17973.7179875276,1,0,0,0,0,0,359474.359750552,17973.7179875276,0,0,0,0,0,L
MI-481-2017-H,2017,0,0,24629.0353287667,1,0,0,0,0,0,492580.706575334,24629.0353287667,0,0,0,0,0,H
MI-481-2017-L,2017,0,0,24629.0353287667,1,0,0,0,0,0,492580.706575334,24629.0353287667,0,0,0,0,0,L
MI-482-2017-H,2017,0,0,14684.3226781327,1,0,0,0,0,0,293686.453562654,14684.3226781327,0,0,0,0,0,H
MI-482-2017-L,2017,0,0,14684.3226781327,1,0,0,0,0,0,293686.453562654,14684.3226781327,0,0,0,0,0,L
MI-483-2017-H,2017,0,6.50161576887414e-05,15380.7920299967,1,0,0,0,0,0,345607.460599934,15380.7920299967,0,0,37991.6200000001,0,6.50161576887414e-05,H
MI-483-2017-L,2017,0,0,15380.7920299967,1,0,0,0,0,0,307615.840599934,15380.7920299967,0,0,0,0,0,L
MI-484-2017-H,2017,0,0,7295.25658415158,1,0,0,0,0,0,145905.131683032,7295.25658415158,0,0,0,0,0,H
MI-484-2017-L,2017,0,0,7295.25658415158,1,0,0,0,0,0,145905.131683032,7295.25658415158,0,0,0,0,0,L
MI-485-2017-H,2017,0,0,3018.13966026515,1,0,0,0,0,0,60362.793205303,3018.13966026515,0,0,0,0,0,H
MI-485-2017-L,2017,0,0,3018.13966026515,1,0,0,0,0,0,60362.793205303,3018.13966026515,0,0,0,0,0,L
MI-486-2017-H,2017,0,0.000466221918254858,6434.70390930884,1,0,0,0,1,0,173426.021566141,6431.85390287714,38608.223455853,0,5698.74300000001,0,2.33110959127429e-05,H
MI-486-2017-L,2017,0,0,6434.70390930884,1,0,0,0,0,0,128694.078186177,6434.70390930884,0,0,0,0,0,L
MI-487-2017-H,2017,0,0,3350.59129482929,1,0,0,0,0,0,67011.8258965858,3350.59129482929,0,0,0,0,0,H
MI-487-2017-L,2017,0,0,3350.59129482929,1,0,0,0,0,0,67011.8258965858,3350.59129482929,0,0,0,0,0,L
MI-488-2017-H,2017,0,0.000100511355522921,9949.1246018661,1,0,0,0,0,0,236974.112037322,9949.1246018661,0,0,37991.6200000001,0,0.000100511355522921,H
MI-488-2017-L,2017,0,0,9949.1246018661,1,0,0,0,0,0,198982.492037322,9949.1246018661,0,0,0,0,0,L
MI-489-2017-H,2017,0,0.000388594938567218,2573.37371322201,1,0,0,0,1,0,68949.0966685456,2572.42371064964,15440.2422793321,0,1899.581,0,1.94297469283609e-05,H
MI-489-2017-L,2017,0,0,2573.37371322201,1,0,0,0,0,0,51467.4742644402,2573.37371322201,0,0,0,0,0,L
MI-490-2017-H,2017,0,0,11823.0612118558,1,0,0,0,0,0,236461.224237116,11823.0612118558,0,0,0,0,0,H
MI-490-2017-L,2017,0,0,11823.0612118558,1,0,0,0,0,0,236461.224237116,11823.0612118558,0,0,0,0,0,L
MI-491-2017-H,2017,0,0,1730.13556641581,1,0,0,0,0,0,34602.7113283162,1730.13556641581,0,0,0,0,0,H
MI-491-2017-L,2017,0,0,1730.13556641581,1,0,0,0,0,0,34602.7113283162,1730.13556641581,0,0,0,0,0,L
MI-492-2017-H,2017,0,0,5571.24696441048,1,0,0,0,0,0,111424.93928821,5571.24696441048,0,0,0,0,0,H
MI-492-2017-L,2017,0,0,5571.24696441048,1,0,0,0,0,0,111424.93928821,5571.24696441048,0,0,0,0,0,L
MI-493-2017-H,2017,0,0.000194551231759818,5140.03427762691,1,0,0,0,1,0,135682.621899723,5139.08427248788,30840.2056657615,0,1899.581,0,9.72756158799091e-06,H
MI-493-2017-L,2017,0,0,5140.03427762691,1,0,0,0,0,0,102800.685552538,5140.03427762691,0,0,0,0,0,L
MI-494-2017-H,2017,0,0,8872.83068584211,1,0,0,0,0,0,177456.613716842,8872.83068584211,0,0,0,0,0,H
MI-494-2017-L,2017,0,0,8872.83068584211,1,0,0,0,0,0,177456.613716842,8872.83068584211,0,0,0,0,0,L
MI-495-2017-H,2017,0,0,6395.80573495727,1,0,0,0,0,0,127916.114699145,6395.80573495727,0,0,0,0,0,H
MI-495-2017-L,2017,0,0,6395.80573495727,1,0,0,0,0,0,127916.114699145,6395.80573495727,0,0,0,0,0,L
MI-496-2017-H,2017,0,0,4245.37626754079,1,0,0,0,0,0,84907.5253508158,4245.37626754079,0,0,0,0,0,H
MI-496-2017-L,2017,0,0,4245.37626754079,1,0,0,0,0,0,84907.5253508158,4245.37626754079,0,0,0,0,0,L
MI-497-2017-H,2017,0,0,3599.6919658298,1,0,0,0,0,0,71993.839316596,3599.6919658298,0,0,0,0,0,H
MI-497-2017-L,2017,0,0,3599.6919658298,1,0,0,0,0,0,71993.839316596,3599.6919658298,0,0,0,0,0,L
MI-498-2017-H,2017,0,0,2887.51098907471,1,0,0,0,0,0,57750.2197814942,2887.51098907471,0,0,0,0,0,H
MI-498-2017-L,2017,0,0,2887.51098907471,1,0,0,0,0,0,57750.2197814942,2887.51098907471,0,0,0,0,0,L
MI-499-2017-H,2017,0,0,1301.41452115538,1,0,0,0,0,0,26028.2904231076,1301.41452115538,0,0,0,0,0,H
MI-499-2017-L,2017,0,0,1301.41452115538,1,0,0,0,0,0,26028.2904231076,1301.41452115538,0,0,0,0,0,L
IA-500-2017-H,2017,1.37182454441304e-05,0,3644.78097462483,1,0,0,0,0,0,73382.5755368466,3644.78097462483,0,0,486.956044350002,1.37182454441304e-05,0,H
IA-500-2017-L,2017,0,0,3644.78097462483,1,0,0,0,0,0,72895.6194924966,3644.78097462483,0,0,0,0,0,L
IA-501-2017-H,2017,0,0,2863.03703262236,1,0,0,0,0,0,57260.7406524472,2863.03703262236,0,0,0,0,0,H
IA-501-2017-L,2017,0,0,2863.03703262236,1,0,0,0,0,0,57260.7406524472,2863.03703262236,0,0,0,0,0,L
IA-502-2017-H,2017,1.43943508253969e-05,0,3473.58492275886,1,0,0,0,0,0,69958.6544995272,3473.58492275886,0,0,486.956044350002,1.43943508253969e-05,0,H
IA-502-2017-L,2017,0,0,3473.58492275886,1,0,0,0,0,0,69471.6984551772,3473.58492275886,0,0,0,0,0,L
IA-503-2017-H,2017,0,0,4620.3795079965,1,0,0,0,0,0,92407.59015993,4620.3795079965,0,0,0,0,0,H
IA-503-2017-L,2017,0,0,4620.3795079965,1,0,0,0,0,0,92407.59015993,4620.3795079965,0,0,0,0,0,L
IA-504-2017-H,2017,0,0,1705.31055359432,1,0,0,0,0,0,34106.2110718864,1705.31055359432,0,0,0,0,0,H
IA-504-2017-L,2017,0,0,1705.31055359432,1,0,0,0,0,0,34106.2110718864,1705.31055359432,0,0,0,0,0,L
IA-505-2017-H,2017,0,0,2010.56016952208,1,0,0,0,0,0,40211.2033904416,2010.56016952208,0,0,0,0,0,H
IA-505-2017-L,2017,0,0,2010.56016952208,1,0,0,0,0,0,40211.2033904416,2010.56016952208,0,0,0,0,0,L
IA-506-2017-H,2017,0,0,2765.3312044423,1,0,0,0,0,0,55306.624088846,2765.3312044423,0,0,0,0,0,H
IA-506-2017-L,2017,0,0,2765.3312044423,1,0,0,0,0,0,55306.624088846,2765.3312044423,0,0,0,0,0,L
IA-507-2017-H,2017,0,0,1275.91744349487,1,0,0,0,0,0,25518.3488698974,1275.91744349487,0,0,0,0,0,H
IA-507-2017-L,2017,0,0,1275.91744349487,1,0,0,0,0,0,25518.3488698974,1275.91744349487,0,0,0,0,0,L
IA-508-2017-H,2017,0,0,548.395045915707,1,0,0,0,0,0,10967.9009183141,548.395045915707,0,0,0,0,0,H
IA-508-2017-L,2017,0,0,548.395045915707,1,0,0,0,0,0,10967.9009183141,548.395045915707,0,0,0,0,0,L
IA-510-2017-H,2017,0,0,1425.39568262294,1,0,0,0,0,0,28507.9136524588,1425.39568262294,0,0,0,0,0,H
IA-510-2017-L,2017,0,0,1425.39568262294,1,0,0,0,0,0,28507.9136524588,1425.39568262294,0,0,0,0,0,L
IA-511-2017-H,2017,0,0,1392.98926749947,1,0,0,0,0,0,27859.7853499894,1392.98926749947,0,0,0,0,0,H
IA-511-2017-L,2017,0,0,1392.98926749947,1,0,0,0,0,0,27859.7853499894,1392.98926749947,0,0,0,0,0,L
IA-512-2017-H,2017,0,0.000974117983906502,722.121328391918,1,0,0,0,1,0,20210.3819271112,721.453067866579,4332.72797035151,0,1336.22487009804,0,4.87058991953251e-05,H
IA-512-2017-L,2017,0,0,722.121328391918,1,0,0,0,0,0,14442.4265678384,722.121328391918,0,0,0,0,0,L
IA-513-2017-H,2017,0,0,767.211335420567,1,0,0,0,0,0,15344.2267084113,767.211335420567,0,0,0,0,0,H
IA-513-2017-L,2017,0,0,767.211335420567,1,0,0,0,0,0,15344.2267084113,767.211335420567,0,0,0,0,0,L
IA-514-2017-H,2017,0,0,776.797016770902,1,0,0,0,0,0,15535.940335418,776.797016770902,0,0,0,0,0,H
IA-514-2017-L,2017,0,0,776.797016770902,1,0,0,0,0,0,15535.940335418,776.797016770902,0,0,0,0,0,L
IA-515-2017-H,2017,0,0,2413.07768910122,1,0,0,0,0,0,48261.5537820244,2413.07768910122,0,0,0,0,0,H
IA-515-2017-L,2017,0,0,2413.07768910122,1,0,0,0,0,0,48261.5537820244,2413.07768910122,0,0,0,0,0,L
IA-516-2017-H,2017,0,0,391.536967507769,1,0,0,0,0,0,7830.73935015538,391.536967507769,0,0,0,0,0,H
IA-516-2017-L,2017,0,0,391.536967507769,1,0,0,0,0,0,7830.73935015538,391.536967507769,0,0,0,0,0,L
IA-520-2017-H,2017,0,0,2296.68708103014,1,0,0,0,0,0,45933.7416206028,2296.68708103014,0,0,0,0,0,H
IA-520-2017-L,2017,0,0,2296.68708103014,1,0,0,0,0,0,45933.7416206028,2296.68708103014,0,0,0,0,0,L
IA-521-2017-H,2017,0,0,966.126388010263,1,0,0,0,0,0,19322.5277602053,966.126388010263,0,0,0,0,0,H
IA-521-2017-L,2017,0,0,966.126388010263,1,0,0,0,0,0,19322.5277602053,966.126388010263,0,0,0,0,0,L
IA-522-2017-H,2017,0,0,2724.58800384663,1,0,0,0,0,0,54491.7600769326,2724.58800384663,0,0,0,0,0,H
IA-522-2017-L,2017,0,0,2724.58800384663,1,0,0,0,0,0,54491.7600769326,2724.58800384663,0,0,0,0,0,L
IA-523-2017-H,2017,0,0,2514.83837402846,1,0,0,0,0,0,50296.7674805692,2514.83837402846,0,0,0,0,0,H
IA-523-2017-L,2017,0,0,2514.83837402846,1,0,0,0,0,0,50296.7674805692,2514.83837402846,0,0,0,0,0,L
IA-524-2017-H,2017,0,0,2175.86856939114,1,0,0,0,0,0,43517.3713878228,2175.86856939114,0,0,0,0,0,H
IA-524-2017-L,2017,0,0,2175.86856939114,1,0,0,0,0,0,43517.3713878228,2175.86856939114,0,0,0,0,0,L
IA-525-2017-H,2017,0,0,1821.76603937335,1,0,0,0,0,0,36435.320787467,1821.76603937335,0,0,0,0,0,H
IA-525-2017-L,2017,0,0,1821.76603937335,1,0,0,0,0,0,36435.320787467,1821.76603937335,0,0,0,0,0,L
IA-526-2017-H,2017,0,0.00116541361591148,1716.1289113958,1,0,0,0,1,0,48699.3077342478,1714.22890968167,10296.7734683748,0,3799.16200000003,0,5.82706807955741e-05,H
IA-526-2017-L,2017,0,0,1716.1289113958,1,0,0,0,0,0,34322.578227916,1716.1289113958,0,0,0,0,0,L
IA-527-2017-H,2017,0,0,2744.52167961577,1,0,0,0,0,0,54890.4335923154,2744.52167961577,0,0,0,0,0,H
IA-527-2017-L,2017,0,0,2744.52167961577,1,0,0,0,0,0,54890.4335923154,2744.52167961577,0,0,0,0,0,L
IA-528-2017-H,2017,0,0,1662.75077717591,1,0,0,0,0,0,33255.0155435182,1662.75077717591,0,0,0,0,0,H
IA-528-2017-L,2017,0,0,1662.75077717591,1,0,0,0,0,0,33255.0155435182,1662.75077717591,0,0,0,0,0,L
WI-530-2017-H,2017,0,0.000196428206023928,10181.8371224974,1,0,0,0,1,0,268811.219758662,10179.9371123176,61091.0227349844,0,3799.162,0,9.82141030119641e-06,H
WI-530-2017-L,2017,4.9107051505982e-06,0,10181.8371224974,1,0,0,0,0,0,204123.698494298,10181.8371224974,0,0,486.956044349999,4.9107051505982e-06,0,L
WI-531-2017-H,2017,0,0.000183018057640229,10927.8834328552,1,0,0,0,1,0,288208.472339832,10925.9834219293,65567.3005971312,0,3799.162,0,9.15090288201146e-06,H
WI-531-2017-L,2017,0,0,10927.8834328552,1,0,0,0,0,0,218557.668657104,10927.8834328552,0,0,0,0,0,L
WI-532-2017-H,2017,0,7.64063980150899e-05,13087.9092062749,1,0,0,0,0,0,299749.804125498,13087.9092062749,0,0,37991.62,0,7.64063980150899e-05,H
WI-532-2017-L,2017,0,0,13087.9092062749,1,0,0,0,0,0,261758.184125498,13087.9092062749,0,0,0,0,0,L
WI-534-2017-H,2017,0,0,2038.53243042707,1,0,0,0,0,0,40770.6486085414,2038.53243042707,0,0,0,0,0,H
WI-534-2017-L,2017,0,0,2038.53243042707,1,0,0,0,0,0,40770.6486085414,2038.53243042707,0,0,0,0,0,L
WI-535-2017-H,2017,0,0.000115267442478767,8675.4766002916,1,0,0,0,0,0,211501.152005832,8675.4766002916,0,0,37991.6200000001,0,0.000115267442478767,H
WI-535-2017-L,2017,0,0,8675.4766002916,1,0,0,0,0,0,173509.532005832,8675.4766002916,0,0,0,0,0,L
WI-537-2017-H,2017,0,0,4370.68578310446,1,0,0,0,0,0,87413.7156620892,4370.68578310446,0,0,0,0,0,H
WI-537-2017-L,2017,0,0,4370.68578310446,1,0,0,0,0,0,87413.7156620892,4370.68578310446,0,0,0,0,0,L
WI-538-2017-H,2017,0,0,957.694855808403,1,0,0,0,0,0,19153.8971161681,957.694855808403,0,0,0,0,0,H
WI-538-2017-L,2017,0,0,957.694855808403,1,0,0,0,0,0,19153.8971161681,957.694855808403,0,0,0,0,0,L
WI-539-2017-H,2017,0,0,3193.25563633189,1,0,0,0,0,0,63865.1127266378,3193.25563633189,0,0,0,0,0,H
WI-539-2017-L,2017,0,0,3193.25563633189,1,0,0,0,0,0,63865.1127266378,3193.25563633189,0,0,0,0,0,L
WI-540-2017-H,2017,0,0,2354.07563902996,1,0,0,0,0,0,47081.5127805992,2354.07563902996,0,0,0,0,0,H
WI-540-2017-L,2017,0,0,2354.07563902996,1,0,0,0,0,0,47081.5127805992,2354.07563902996,0,0,0,0,0,L
WI-541-2017-H,2017,0,0,4006.89432849698,1,0,0,0,0,0,80137.8865699396,4006.89432849698,0,0,0,0,0,H
WI-541-2017-L,2017,0,0,4006.89432849698,1,0,0,0,0,0,80137.8865699396,4006.89432849698,0,0,0,0,0,L
WI-542-2017-H,2017,0,0,2062.82469368262,1,0,0,0,0,0,41256.4938736524,2062.82469368262,0,0,0,0,0,H
WI-542-2017-L,2017,0,0,2062.82469368262,1,0,0,0,0,0,41256.4938736524,2062.82469368262,0,0,0,0,0,L
WI-543-2017-H,2017,0,0,2868.24853347453,1,0,0,0,0,0,57364.9706694906,2868.24853347453,0,0,0,0,0,H
WI-543-2017-L,2017,0,0,2868.24853347453,1,0,0,0,0,0,57364.9706694906,2868.24853347453,0,0,0,0,0,L
WI-544-2017-H,2017,0,0,6236.11381946925,1,0,0,0,0,0,124722.276389385,6236.11381946925,0,0,0,0,0,H
WI-544-2017-L,2017,0,0,6236.11381946925,1,0,0,0,0,0,124722.276389385,6236.11381946925,0,0,0,0,0,L
WI-545-2017-H,2017,0,0.000697227362777272,1434.25237359689,1,0,0,0,1,0,39331.3847087503,1433.30237216364,8605.51424158134,0,1899.58100000001,0,3.48613681388636e-05,H
WI-545-2017-L,2017,0,0,1434.25237359689,1,0,0,0,0,0,28685.0474719378,1434.25237359689,0,0,0,0,0,L
WI-546-2017-H,2017,0,0.000254390850474618,3930.95898745689,1,0,0,0,1,0,104246.556187249,3930.00898352693,23585.7539247413,0,1899.581,0,1.27195425237309e-05,H
WI-546-2017-L,2017,0,0,3930.95898745689,1,0,0,0,0,0,78619.1797491378,3930.95898745689,0,0,0,0,0,L
WI-547-2017-H,2017,0,0,4177.32449186468,1,0,0,0,0,0,83546.4898372936,4177.32449186468,0,0,0,0,0,H
WI-547-2017-L,2017,0,0,4177.32449186468,1,0,0,0,0,0,83546.4898372936,4177.32449186468,0,0,0,0,0,L
WI-548-2017-H,2017,0,0,2880.41868513849,1,0,0,0,0,0,57608.3737027698,2880.41868513849,0,0,0,0,0,H
WI-548-2017-L,2017,0,0,2880.41868513849,1,0,0,0,0,0,57608.3737027698,2880.41868513849,0,0,0,0,0,L
WI-549-2017-H,2017,0,9.15476946767247e-05,7683.76937325394,1,0,0,0,0,0,180399.88486704,7683.76937325394,0,0,26724.4974019608,0,9.15476946767247e-05,H
WI-549-2017-L,2017,0,0,7683.76937325394,1,0,0,0,0,0,153675.387465079,7683.76937325394,0,0,0,0,0,L
MN-550-2017-H,2017,0,9.1198735772078e-05,10965.0642800486,1,0,0,0,0,0,257292.905600972,10965.0642800486,0,0,37991.6200000001,0,9.1198735772078e-05,H
MN-550-2017-L,2017,0,0,10965.0642800486,1,0,0,0,0,0,219301.285600972,10965.0642800486,0,0,0,0,0,L
MN-551-2017-H,2017,0,0,12434.0283826253,1,0,0,0,0,0,248680.567652506,12434.0283826253,0,0,0,0,0,H
MN-551-2017-L,2017,0,0,12434.0283826253,1,0,0,0,0,0,248680.567652506,12434.0283826253,0,0,0,0,0,L
MN-553-2017-H,2017,0,0.000127275931177995,15713.8901400219,1,0,0,0,0,0,390261.042800438,15713.8901400219,0,0,75983.2400000001,0,0.000127275931177995,H
MN-553-2017-L,2017,0,0,15713.8901400219,1,0,0,0,0,0,314277.802800438,15713.8901400219,0,0,0,0,0,L
MN-554-2017-H,2017,0,0,16873.8166919785,1,0,0,0,0,0,337476.33383957,16873.8166919785,0,0,0,0,0,H
MN-554-2017-L,2017,0,0,16873.8166919785,1,0,0,0,0,0,337476.33383957,16873.8166919785,0,0,0,0,0,L
MN-556-2017-H,2017,0,0,264.488474664201,1,0,0,0,0,0,5289.76949328402,264.488474664201,0,0,0,0,0,H
MN-556-2017-L,2017,0,0,264.488474664201,1,0,0,0,0,0,5289.76949328402,264.488474664201,0,0,0,0,0,L
MN-557-2017-H,2017,0,0,2791.78610863099,1,0,0,0,0,0,55835.7221726198,2791.78610863099,0,0,0,0,0,H
MN-557-2017-L,2017,0,0,2791.78610863099,1,0,0,0,0,0,55835.7221726198,2791.78610863099,0,0,0,0,0,L
