year,zip3,state_name,state_id,season,numDonor,pWNV,pZIKV,donorGroup
2017,149,New York,NY,L,394.643566061803,0,0,NY-149-2017-L
2017,150,Pennsylvania,PA,H,3548.0696410187,0,0,PA-150-2017-H
2017,150,Pennsylvania,PA,L,3548.0696410187,0,0,PA-150-2017-L
2017,151,Pennsylvania,PA,H,2892.92618030972,0,0,PA-151-2017-H
2017,151,Pennsylvania,PA,L,2892.92618030972,0,0,PA-151-2017-L
2017,152,Pennsylvania,PA,H,5440.99834572612,0,0,PA-152-2017-H
2017,152,Pennsylvania,PA,L,5440.99834572612,0,0,PA-152-2017-L
2017,153,Pennsylvania,PA,H,1456.25612083491,0,0,PA-153-2017-H
2017,153,Pennsylvania,PA,L,1456.25612083491,0,0,PA-153-2017-L
2017,154,Pennsylvania,PA,H,1147.72419548085,0,0,PA-154-2017-H
2017,154,Pennsylvania,PA,L,1147.72419548085,0,0,PA-154-2017-L
2017,155,Pennsylvania,PA,H,707.489070132174,0,0,PA-155-2017-H
2017,155,Pennsylvania,PA,L,707.489070132174,0,0,PA-155-2017-L
2017,156,Pennsylvania,PA,H,2466.6483007888,0,0,PA-156-2017-H
2017,156,Pennsylvania,PA,L,2466.6483007888,0,0,PA-156-2017-L
2017,157,Pennsylvania,PA,H,887.136161637213,0,0,PA-157-2017-H
2017,157,Pennsylvania,PA,L,887.136161637213,0,0,PA-157-2017-L
2017,158,Pennsylvania,PA,H,706.752811560432,0,0,PA-158-2017-H
2017,158,Pennsylvania,PA,L,706.752811560432,0,0,PA-158-2017-L
2017,159,Pennsylvania,PA,H,1154.86511195087,0,0,PA-159-2017-H
2017,159,Pennsylvania,PA,L,1154.86511195087,0,0,PA-159-2017-L
2017,160,Pennsylvania,PA,H,1529.98489587398,0,0,PA-160-2017-H
2017,160,Pennsylvania,PA,L,1529.98489587398,0,0,PA-160-2017-L
2017,161,Pennsylvania,PA,H,1766.97307162769,0,0,PA-161-2017-H
2017,161,Pennsylvania,PA,L,1766.97307162769,0,0,PA-161-2017-L
2017,162,Pennsylvania,PA,H,700.023566549887,0,0,PA-162-2017-H
2017,162,Pennsylvania,PA,L,700.023566549887,0,0,PA-162-2017-L
2017,163,Pennsylvania,PA,H,1187.86216277904,0,0,PA-163-2017-H
2017,163,Pennsylvania,PA,L,1187.86216277904,0,0,PA-163-2017-L
2017,164,Pennsylvania,PA,H,1032.23451758223,0,0,PA-164-2017-H
2017,164,Pennsylvania,PA,L,1032.23451758223,0,0,PA-164-2017-L
2017,165,Pennsylvania,PA,H,1484.37644822016,0,0,PA-165-2017-H
2017,165,Pennsylvania,PA,L,1484.37644822016,0,0,PA-165-2017-L
2017,166,Pennsylvania,PA,H,1645.5854083963,0,0,PA-166-2017-H
2017,166,Pennsylvania,PA,L,1645.5854083963,0,0,PA-166-2017-L
2017,167,Pennsylvania,PA,H,386.844503759132,0,0,PA-167-2017-H
2017,167,Pennsylvania,PA,L,386.844503759132,0,0,PA-167-2017-L
2017,168,Pennsylvania,PA,H,1558.80189803678,0,0,PA-168-2017-H
2017,168,Pennsylvania,PA,L,1558.80189803678,0,0,PA-168-2017-L
2017,169,Pennsylvania,PA,H,511.430537560242,0,0,PA-169-2017-H
2017,169,Pennsylvania,PA,L,511.430537560242,0,0,PA-169-2017-L
2017,170,Pennsylvania,PA,H,4867.9754244223,0.000205424208795934,0,PA-170-2017-H
2017,170,Pennsylvania,PA,L,4867.9754244223,0,0,PA-170-2017-L
2017,171,Pennsylvania,PA,H,1310.43733983583,0,0,PA-171-2017-H
2017,171,Pennsylvania,PA,L,1310.43733983583,0,0,PA-171-2017-L
2017,172,Pennsylvania,PA,H,1624.07557463907,0,0,PA-172-2017-H
2017,172,Pennsylvania,PA,L,1624.07557463907,0,0,PA-172-2017-L
2017,173,Pennsylvania,PA,H,2656.86426533981,0,0,PA-173-2017-H
2017,173,Pennsylvania,PA,L,2656.86426533981,0,0,PA-173-2017-L
2017,174,Pennsylvania,PA,H,1390.37285380226,0,0,PA-174-2017-H
2017,174,Pennsylvania,PA,L,1390.37285380226,0,0,PA-174-2017-L
