group,year,z,a1,a2,a3,a4,m1
VA-243-2018-L,2018,2,0,0,0,0,0
VA-244-2018-H,2018,2,0,0,0,0,0
VA-244-2018-L,2018,2,0,0,0,0,0
VA-245-2018-H,2018,2,0,0,0,0,0
VA-245-2018-L,2018,2,0,0,0,0,0
VA-246-2018-H,2018,2,0,0,0,0,0
VA-246-2018-L,2018,2,0,0,0,0,0
WV-247-2018-H,2018,2,0,0,0,0,0
WV-247-2018-L,2018,2,0,0,0,0,0
WV-248-2018-H,2018,2,0,0,0,0,0
WV-248-2018-L,2018,2,0,0,0,0,0
WV-249-2018-H,2018,2,0,0,0,0,0
WV-249-2018-L,2018,2,0,0,0,0,0
WV-250-2018-H,2018,2,0,0,0,0,0
WV-250-2018-L,2018,2,0,0,0,0,0
WV-251-2018-H,2018,2,0,0,0,0,0
WV-251-2018-L,2018,2,0,0,0,0,0
WV-252-2018-H,2018,2,0,0,0,0,0
WV-252-2018-L,2018,2,0,0,0,0,0
WV-253-2018-H,2018,2,0,0,0,0,0
WV-253-2018-L,2018,2,0,0,0,0,0
WV-254-2018-H,2018,2,0,0,0,0,0
WV-254-2018-L,2018,2,0,0,0,0,0
WV-255-2018-H,2018,2,0,0,0,0,0
WV-255-2018-L,2018,2,0,0,0,0,0
WV-256-2018-H,2018,2,0,0,0,0,0
WV-256-2018-L,2018,2,0,0,0,0,0
WV-257-2018-H,2018,2,0,0,0,0,0
WV-257-2018-L,2018,2,0,0,0,0,0
WV-258-2018-H,2018,2,0,0,0,0,0
WV-258-2018-L,2018,2,0,0,0,0,0
WV-259-2018-H,2018,2,0,0,0,0,0
WV-259-2018-L,2018,2,0,0,0,0,0
WV-260-2018-H,2018,2,0,0,0,0,0
WV-260-2018-L,2018,2,0,0,0,0,0
WV-261-2018-H,2018,2,0,0,0,0,0
WV-261-2018-L,2018,2,0,0,0,0,0
WV-262-2018-H,2018,2,0,0,0,0,0
WV-262-2018-L,2018,2,0,0,0,0,0
WV-263-2018-H,2018,2,0,0,0,0,0
WV-263-2018-L,2018,2,0,0,0,0,0
WV-264-2018-H,2018,2,0,0,0,0,0
WV-264-2018-L,2018,2,0,0,0,0,0
WV-265-2018-H,2018,2,0,0,0,0,0
WV-265-2018-L,2018,2,0,0,0,0,0
WV-266-2018-H,2018,2,0,0,0,0,0
WV-266-2018-L,2018,2,0,0,0,0,0
WV-267-2018-H,2018,2,0,0,0,0,0
WV-267-2018-L,2018,2,0,0,0,0,0
WV-268-2018-H,2018,2,0,0,0,0,0
WV-268-2018-L,2018,2,0,0,0,0,0
NC-270-2018-H,2018,2,0,0,0,0,0
NC-270-2018-L,2018,2,0,0,0,0,0
NC-271-2018-H,2018,2,0,0,0,0,0
NC-271-2018-L,2018,2,0,0,0,0,0
NC-272-2018-H,2018,2,0,0,0,0,0
NC-272-2018-L,2018,2,0,0,0,0,0
NC-273-2018-H,2018,2,0,0,0,0,0
NC-273-2018-L,2018,2,0,0,0,0,0
NC-274-2018-H,2018,2,0,0,0,0,0
NC-274-2018-L,2018,2,0,0,0,0,0
NC-275-2018-H,2018,2,0,0,0,0,0
NC-275-2018-L,2018,2,0,0,0,0,0
NC-276-2018-H,2018,2,0,0,0,0,0
NC-276-2018-L,2018,2,0,0,0,0,0
NC-277-2018-H,2018,2,0,0,0,0,0
NC-277-2018-L,2018,2,0,0,0,0,0
NC-278-2018-H,2018,2,0,0,0,0,0
NC-278-2018-L,2018,2,0,0,0,0,0
NC-279-2018-H,2018,2,0,0,0,0,0
NC-279-2018-L,2018,2,0,0,0,0,0
NC-280-2018-H,2018,2,0,0,0,0,0
NC-280-2018-L,2018,2,0,0,0,0,0
NC-281-2018-H,2018,2,0,0,0,0,0
NC-281-2018-L,2018,2,0,0,0,0,0
NC-282-2018-H,2018,2,0,0,0,0,0
NC-282-2018-L,2018,2,0,0,0,0,0
NC-283-2018-H,2018,2,0,0,0,0,0
NC-283-2018-L,2018,2,0,0,0,0,0
NC-284-2018-H,2018,2,0,0,0,0,0
NC-284-2018-L,2018,2,0,0,0,0,0
NC-285-2018-H,2018,2,0,0,0,0,0
NC-285-2018-L,2018,2,0,0,0,0,0
NC-286-2018-H,2018,2,0,0,0,0,0
NC-286-2018-L,2018,2,0,0,0,0,0
NC-287-2018-H,2018,2,0,0,0,0,0
NC-287-2018-L,2018,2,0,0,0,0,0
NC-288-2018-H,2018,2,0,0,0,0,0
NC-288-2018-L,2018,2,0,0,0,0,0
NC-289-2018-H,2018,2,0,0,0,0,0
NC-289-2018-L,2018,2,0,0,0,0,0
SC-290-2018-H,2018,2,0,0,0,0,0
SC-290-2018-L,2018,2,0,0,0,0,0
SC-291-2018-H,2018,2,0,0,0,0,0
SC-291-2018-L,2018,2,0,0,0,0,0
SC-292-2018-H,2018,2,0,0,0,0,0
SC-292-2018-L,2018,2,0,0,0,0,0
SC-293-2018-H,2018,2,0,0,0,0,0
SC-293-2018-L,2018,2,0,0,0,0,0
SC-294-2018-H,2018,2,0,0,0,0,0
SC-294-2018-L,2018,2,0,0,0,0,0
SC-295-2018-H,2018,2,0,0,0,0,0
SC-295-2018-L,2018,2,0,0,0,0,0
SC-296-2018-H,2018,2,0,0,0,0,0
SC-296-2018-L,2018,2,0,0,0,0,0
SC-297-2018-H,2018,2,0,0,0,0,0
SC-297-2018-L,2018,2,0,0,0,0,0
SC-298-2018-H,2018,2,0,0,0,0,0
SC-298-2018-L,2018,2,0,0,0,0,0
SC-299-2018-H,2018,2,0,0,0,0,0
SC-299-2018-L,2018,2,0,0,0,0,0
GA-300-2018-H,2018,2,0,0,0,0,0
GA-300-2018-L,2018,2,0,0,0,0,0
GA-301-2018-H,2018,2,0,0,0,0,0
GA-301-2018-L,2018,2,0,0,0,0,0
GA-302-2018-H,2018,2,0,0,0,0,0
GA-302-2018-L,2018,2,0,0,0,0,0
GA-303-2018-H,2018,2,0,0,0,0,0
GA-303-2018-L,2018,2,0,0,0,0,0
GA-304-2018-H,2018,2,0,0,0,0,0
GA-304-2018-L,2018,2,0,0,0,0,0
GA-305-2018-H,2018,2,0,0,0,0,0
GA-305-2018-L,2018,2,0,0,0,0,0
GA-306-2018-H,2018,2,0,0,0,0,0
GA-306-2018-L,2018,2,0,0,0,0,0
GA-307-2018-H,2018,2,0,0,0,0,0
GA-307-2018-L,2018,2,0,0,0,0,0
GA-308-2018-H,2018,2,0,0,0,0,0
GA-308-2018-L,2018,2,0,0,0,0,0
GA-309-2018-H,2018,2,0,0,0,0,0
GA-309-2018-L,2018,2,0,0,0,0,0
GA-310-2018-H,2018,2,0,0,0,0,0
GA-310-2018-L,2018,2,0,0,0,0,0
GA-312-2018-H,2018,2,0,0,0,0,0
GA-312-2018-L,2018,2,0,0,0,0,0
GA-313-2018-H,2018,2,0,0,0,0,0
GA-313-2018-L,2018,2,0,0,0,0,0
GA-314-2018-H,2018,2,0,0,0,0,0
GA-314-2018-L,2018,2,0,0,0,0,0
GA-315-2018-H,2018,2,0,0,0,0,0
GA-315-2018-L,2018,2,0,0,0,0,0
GA-316-2018-H,2018,2,0,0,0,0,0
GA-316-2018-L,2018,2,0,0,0,0,0
GA-317-2018-H,2018,2,0,0,0,0,0
GA-317-2018-L,2018,2,0,0,0,0,0
GA-318-2018-H,2018,2,0,0,0,0,0
GA-318-2018-L,2018,2,0,0,0,0,0
GA-319-2018-H,2018,2,0,0,0,0,0
GA-319-2018-L,2018,2,0,0,0,0,0
FL-320-2018-H,2018,2,0,0,0,0,0
FL-320-2018-L,2018,2,0,0,0,0,0
FL-321-2018-H,2018,2,0,0,0,0,0
FL-321-2018-L,2018,2,0,0,0,0,0
FL-322-2018-H,2018,2,0,0,0,0,0
FL-322-2018-L,2018,2,0,0,0,0,0
FL-323-2018-H,2018,2,0,0,0,0,0
FL-323-2018-L,2018,2,0,0,0,0,0
FL-324-2018-H,2018,2,0,0,0,0,0
FL-324-2018-L,2018,2,0,0,0,0,0
FL-325-2018-H,2018,2,0,0,0,0,0
FL-325-2018-L,2018,2,0,0,0,0,0
FL-326-2018-H,2018,2,0,0,0,0,0
FL-326-2018-L,2018,2,0,0,0,0,0
FL-327-2018-H,2018,2,0,0,0,0,0
FL-327-2018-L,2018,2,0,0,0,0,0
FL-328-2018-H,2018,2,0,0,0,0,0
FL-328-2018-L,2018,2,0,0,0,0,0
FL-329-2018-H,2018,2,0,0,0,0,0
FL-329-2018-L,2018,2,0,0,0,0,0
FL-330-2018-H,2018,2,0,0,0,0,0
FL-330-2018-L,2018,2,0,0,0,0,0
FL-331-2018-H,2018,2,0,0,0,0,0
FL-331-2018-L,2018,2,0,0,0,0,0
FL-333-2018-H,2018,2,0,0,0,0,0
FL-333-2018-L,2018,2,0,0,0,0,0
FL-334-2018-H,2018,2,0,0,0,0,0
FL-334-2018-L,2018,2,0,0,0,0,0
FL-335-2018-H,2018,2,0,0,0,0,0
FL-335-2018-L,2018,2,0,0,0,0,0
FL-336-2018-H,2018,2,0,0,0,0,0
FL-336-2018-L,2018,2,0,0,0,0,0
FL-337-2018-H,2018,2,0,0,0,0,0
FL-337-2018-L,2018,2,0,0,0,0,0
FL-338-2018-H,2018,2,0,0,0,0,0
FL-338-2018-L,2018,2,0,0,0,0,0
FL-339-2018-H,2018,2,0,0,0,0,0
FL-339-2018-L,2018,2,0,0,0,0,0
FL-341-2018-H,2018,2,0,0,0,0,0
FL-341-2018-L,2018,2,0,0,0,0,0
FL-342-2018-H,2018,2,0,0,0,0,0
FL-342-2018-L,2018,2,0,0,0,0,0
FL-344-2018-H,2018,2,0,0,0,0,0
FL-344-2018-L,2018,2,0,0,0,0,0
FL-346-2018-H,2018,2,0,0,0,0,0
FL-346-2018-L,2018,2,0,0,0,0,0
FL-347-2018-H,2018,2,0,0,0,0,0
FL-347-2018-L,2018,2,0,0,0,0,0
FL-349-2018-H,2018,2,0,0,0,0,0
FL-349-2018-L,2018,2,0,0,0,0,0
AL-350-2018-H,2018,2,0,0,0,0,0
AL-350-2018-L,2018,2,0,0,0,0,0
AL-351-2018-H,2018,2,0,0,0,0,0
AL-351-2018-L,2018,2,0,0,0,0,0
AL-352-2018-H,2018,2,0,0,0,0,0
AL-352-2018-L,2018,2,0,0,0,0,0
AL-354-2018-H,2018,2,0,0,0,0,0
AL-354-2018-L,2018,2,0,0,0,0,0
AL-355-2018-H,2018,2,0,0,0,0,0
AL-355-2018-L,2018,2,0,0,0,0,0
AL-356-2018-H,2018,2,0,0,0,0,0
AL-356-2018-L,2018,2,0,0,0,0,0
AL-357-2018-H,2018,2,0,0,0,0,0
AL-357-2018-L,2018,2,0,0,0,0,0
AL-358-2018-H,2018,2,0,0,0,0,0
AL-358-2018-L,2018,2,0,0,0,0,0
AL-359-2018-H,2018,2,0,0,0,0,0
AL-359-2018-L,2018,2,0,0,0,0,0
AL-360-2018-H,2018,2,0,0,0,0,0
AL-360-2018-L,2018,2,0,0,0,0,0
AL-361-2018-H,2018,2,0,0,0,0,0
AL-361-2018-L,2018,2,0,0,0,0,0
AL-362-2018-H,2018,2,0,0,0,0,0
AL-362-2018-L,2018,2,0,0,0,0,0
AL-363-2018-H,2018,2,0,0,0,0,0
AL-363-2018-L,2018,2,0,0,0,0,0
AL-364-2018-H,2018,2,0,0,0,0,0
AL-364-2018-L,2018,2,0,0,0,0,0
AL-365-2018-H,2018,2,0,0,0,0,0
AL-365-2018-L,2018,2,0,0,0,0,0
AL-366-2018-H,2018,2,0,0,0,0,0
AL-366-2018-L,2018,2,0,0,0,0,0
AL-367-2018-H,2018,2,0,0,0,0,0
AL-367-2018-L,2018,2,0,0,0,0,0
AL-368-2018-H,2018,2,0,0,0,0,0
AL-368-2018-L,2018,2,0,0,0,0,0
AL-369-2018-H,2018,2,0,0,0,0,0
AL-369-2018-L,2018,2,0,0,0,0,0
TN-370-2018-H,2018,2,0,0,0,0,0
TN-370-2018-L,2018,2,0,0,0,0,0
TN-371-2018-H,2018,2,0,0,0,0,0
TN-371-2018-L,2018,2,0,0,0,0,0
TN-372-2018-H,2018,2,0,0,0,0,0
TN-372-2018-L,2018,2,0,0,0,0,0
TN-373-2018-H,2018,2,0,0,0,0,0
TN-373-2018-L,2018,2,0,0,0,0,0
TN-374-2018-H,2018,2,0,0,0,0,0
TN-374-2018-L,2018,2,0,0,0,0,0
TN-376-2018-H,2018,2,0,0,0,0,0
TN-376-2018-L,2018,2,0,0,0,0,0
TN-377-2018-H,2018,2,0,0,0,0,0
TN-377-2018-L,2018,2,0,0,0,0,0
TN-378-2018-H,2018,2,0,0,0,0,0
TN-378-2018-L,2018,2,0,0,0,0,0
TN-379-2018-H,2018,2,0,0,0,0,0
TN-379-2018-L,2018,2,0,0,0,0,0
TN-380-2018-H,2018,2,0,0,0,0,0
TN-380-2018-L,2018,2,0,0,0,0,0
TN-381-2018-H,2018,2,0,0,0,0,0
TN-381-2018-L,2018,2,0,0,0,0,0
TN-382-2018-H,2018,2,0,0,0,0,0
TN-382-2018-L,2018,2,0,0,0,0,0
TN-383-2018-H,2018,2,0,0,0,0,0
TN-383-2018-L,2018,2,0,0,0,0,0
TN-384-2018-H,2018,2,0,0,0,0,0
TN-384-2018-L,2018,2,0,0,0,0,0
TN-385-2018-H,2018,2,0,0,0,0,0
TN-385-2018-L,2018,2,0,0,0,0,0
MS-386-2018-H,2018,2,0,0,0,0,0
MS-386-2018-L,2018,2,0,0,0,0,0
MS-387-2018-H,2018,2,0,0,0,0,0
MS-387-2018-L,2018,2,0,0,0,0,0
MS-388-2018-H,2018,2,0,0,0,0,0
MS-388-2018-L,2018,2,0,0,0,0,0
MS-389-2018-H,2018,2,0,0,0,0,0
MS-389-2018-L,2018,2,0,0,0,0,0
MS-390-2018-H,2018,2,0,0,0,0,0
MS-390-2018-L,2018,2,0,0,0,0,0
MS-391-2018-H,2018,2,0,0,0,0,0
MS-391-2018-L,2018,2,0,0,0,0,0
MS-392-2018-H,2018,2,0,0,0,0,0
MS-392-2018-L,2018,2,0,0,0,0,0
MS-393-2018-H,2018,2,0,0,0,0,0
MS-393-2018-L,2018,2,0,0,0,0,0
MS-394-2018-H,2018,2,0,0,0,0,0
MS-394-2018-L,2018,2,0,0,0,0,0
MS-395-2018-H,2018,2,0,0,0,0,0
MS-395-2018-L,2018,2,0,0,0,0,0
MS-396-2018-H,2018,2,0,0,0,0,0
MS-396-2018-L,2018,2,0,0,0,0,0
MS-397-2018-H,2018,2,0,0,0,0,0
MS-397-2018-L,2018,2,0,0,0,0,0
GA-398-2018-H,2018,2,0,0,0,0,0
GA-398-2018-L,2018,2,0,0,0,0,0
KY-400-2018-H,2018,2,0,0,0,0,0
KY-400-2018-L,2018,2,0,0,0,0,0
KY-401-2018-H,2018,2,0,0,0,0,0
KY-401-2018-L,2018,2,0,0,0,0,0
KY-402-2018-H,2018,2,0,0,0,0,0
KY-402-2018-L,2018,2,0,0,0,0,0
KY-403-2018-H,2018,2,0,0,0,0,0
KY-403-2018-L,2018,2,0,0,0,0,0
KY-404-2018-H,2018,2,0,0,0,0,0
KY-404-2018-L,2018,2,0,0,0,0,0
KY-405-2018-H,2018,2,0,0,0,0,0
KY-405-2018-L,2018,2,0,0,0,0,0
KY-406-2018-H,2018,2,0,0,0,0,0
KY-406-2018-L,2018,2,0,0,0,0,0
KY-407-2018-H,2018,2,0,0,0,0,0
KY-407-2018-L,2018,2,0,0,0,0,0
KY-408-2018-H,2018,2,0,0,0,0,0
KY-408-2018-L,2018,2,0,0,0,0,0
KY-409-2018-H,2018,2,0,0,0,0,0
KY-409-2018-L,2018,2,0,0,0,0,0
KY-410-2018-H,2018,2,0,0,0,0,0
KY-410-2018-L,2018,2,0,0,0,0,0
KY-411-2018-H,2018,2,0,0,0,0,0
KY-411-2018-L,2018,2,0,0,0,0,0
KY-412-2018-H,2018,2,0,0,0,0,0
KY-412-2018-L,2018,2,0,0,0,0,0
KY-413-2018-H,2018,2,0,0,0,0,0
KY-413-2018-L,2018,2,0,0,0,0,0
KY-414-2018-H,2018,2,0,0,0,0,0
KY-414-2018-L,2018,2,0,0,0,0,0
KY-415-2018-H,2018,2,0,0,0,0,0
KY-415-2018-L,2018,2,0,0,0,0,0
KY-416-2018-H,2018,2,0,0,0,0,0
KY-416-2018-L,2018,2,0,0,0,0,0
KY-417-2018-H,2018,2,0,0,0,0,0
KY-417-2018-L,2018,2,0,0,0,0,0
KY-418-2018-H,2018,2,0,0,0,0,0
KY-418-2018-L,2018,2,0,0,0,0,0
KY-420-2018-H,2018,2,0,0,0,0,0
KY-420-2018-L,2018,2,0,0,0,0,0
KY-421-2018-H,2018,2,0,0,0,0,0
KY-421-2018-L,2018,2,0,0,0,0,0
KY-422-2018-H,2018,2,0,0,0,0,0
KY-422-2018-L,2018,2,0,0,0,0,0
KY-423-2018-H,2018,2,0,0,0,0,0
KY-423-2018-L,2018,2,0,0,0,0,0
KY-424-2018-H,2018,2,0,0,0,0,0
KY-424-2018-L,2018,2,0,0,0,0,0
KY-425-2018-H,2018,2,0,0,0,0,0
KY-425-2018-L,2018,2,0,0,0,0,0
KY-426-2018-H,2018,2,0,0,0,0,0
KY-426-2018-L,2018,2,0,0,0,0,0
KY-427-2018-H,2018,2,0,0,0,0,0
KY-427-2018-L,2018,2,0,0,0,0,0
OH-430-2018-H,2018,2,0,0,0,0,0
OH-430-2018-L,2018,2,0,0,0,0,0
OH-431-2018-H,2018,2,0,0,0,0,0
OH-431-2018-L,2018,2,0,0,0,0,0
OH-432-2018-H,2018,2,0,0,0,0,0
OH-432-2018-L,2018,2,0,0,0,0,0
OH-433-2018-H,2018,2,0,0,0,0,0
OH-433-2018-L,2018,2,0,0,0,0,0
OH-434-2018-H,2018,2,0,0,0,0,0
OH-434-2018-L,2018,2,0,0,0,0,0
OH-435-2018-H,2018,2,0,0,0,0,0
OH-435-2018-L,2018,2,0,0,0,0,0
OH-436-2018-H,2018,2,0,0,0,0,0
OH-436-2018-L,2018,2,0,0,0,0,0
OH-437-2018-H,2018,2,0,0,0,0,0
OH-437-2018-L,2018,2,0,0,0,0,0
OH-438-2018-H,2018,2,0,0,0,0,0
OH-438-2018-L,2018,2,0,0,0,0,0
OH-439-2018-H,2018,2,0,0,0,0,0
OH-439-2018-L,2018,2,0,0,0,0,0
OH-440-2018-H,2018,2,0,0,0,0,0
OH-440-2018-L,2018,2,0,0,0,0,0
OH-441-2018-H,2018,2,0,0,0,0,0
OH-441-2018-L,2018,2,0,0,0,0,0
OH-442-2018-H,2018,2,0,0,0,0,0
OH-442-2018-L,2018,2,0,0,0,0,0
OH-443-2018-H,2018,2,0,0,0,0,0
OH-443-2018-L,2018,2,0,0,0,0,0
OH-444-2018-H,2018,2,0,0,0,0,0
OH-444-2018-L,2018,2,0,0,0,0,0
OH-445-2018-H,2018,2,0,0,0,0,0
OH-445-2018-L,2018,2,0,0,0,0,0
OH-446-2018-H,2018,2,0,0,0,0,0
OH-446-2018-L,2018,2,0,0,0,0,0
OH-447-2018-H,2018,2,0,0,0,0,0
OH-447-2018-L,2018,2,0,0,0,0,0
OH-448-2018-H,2018,2,0,0,0,0,0
OH-448-2018-L,2018,2,0,0,0,0,0
OH-449-2018-H,2018,2,0,0,0,0,0
OH-449-2018-L,2018,2,0,0,0,0,0
OH-450-2018-H,2018,2,0,0,0,0,0
OH-450-2018-L,2018,2,0,0,0,0,0
OH-451-2018-H,2018,2,0,0,0,0,0
OH-451-2018-L,2018,2,0,0,0,0,0
OH-452-2018-H,2018,2,0,0,0,0,0
OH-452-2018-L,2018,2,0,0,0,0,0
OH-453-2018-H,2018,2,0,0,0,0,0
OH-453-2018-L,2018,2,0,0,0,0,0
OH-454-2018-H,2018,2,0,0,0,0,0
OH-454-2018-L,2018,2,0,0,0,0,0
OH-455-2018-H,2018,2,0,0,0,0,0
OH-455-2018-L,2018,2,0,0,0,0,0
OH-456-2018-H,2018,2,0,0,0,0,0
OH-456-2018-L,2018,2,0,0,0,0,0
OH-457-2018-H,2018,2,0,0,0,0,0
OH-457-2018-L,2018,2,0,0,0,0,0
OH-458-2018-H,2018,2,0,0,0,0,0
OH-458-2018-L,2018,2,0,0,0,0,0
IN-460-2018-H,2018,2,0,0,0,0,0
IN-460-2018-L,2018,2,0,0,0,0,0
IN-461-2018-H,2018,2,0,0,0,0,0
IN-461-2018-L,2018,2,0,0,0,0,0
IN-462-2018-H,2018,2,0,0,0,0,0
IN-462-2018-L,2018,2,0,0,0,0,0
IN-463-2018-H,2018,2,0,0,0,0,0
IN-463-2018-L,2018,2,0,0,0,0,0
IN-464-2018-H,2018,2,0,0,0,0,0
IN-464-2018-L,2018,2,0,0,0,0,0
IN-465-2018-H,2018,2,0,0,0,0,0
IN-465-2018-L,2018,2,0,0,0,0,0
IN-466-2018-H,2018,2,0,0,0,0,0
IN-466-2018-L,2018,2,0,0,0,0,0
IN-467-2018-H,2018,2,0,0,0,0,0
IN-467-2018-L,2018,2,0,0,0,0,0
IN-468-2018-H,2018,2,0,0,0,0,0
IN-468-2018-L,2018,2,0,0,0,0,0
IN-469-2018-H,2018,2,0,0,0,0,0
IN-469-2018-L,2018,2,0,0,0,0,0
IN-470-2018-H,2018,2,0,0,0,0,0
IN-470-2018-L,2018,2,0,0,0,0,0
IN-471-2018-H,2018,2,0,0,0,0,0
IN-471-2018-L,2018,2,0,0,0,0,0
IN-472-2018-H,2018,2,0,0,0,0,0
IN-472-2018-L,2018,2,0,0,0,0,0
IN-473-2018-H,2018,2,0,0,0,0,0
IN-473-2018-L,2018,2,0,0,0,0,0
IN-474-2018-H,2018,2,0,0,0,0,0
IN-474-2018-L,2018,2,0,0,0,0,0
IN-475-2018-H,2018,2,0,0,0,0,0
IN-475-2018-L,2018,2,0,0,0,0,0
IN-476-2018-H,2018,2,0,0,0,0,0
IN-476-2018-L,2018,2,0,0,0,0,0
IN-477-2018-H,2018,2,0,0,0,0,0
IN-477-2018-L,2018,2,0,0,0,0,0
IN-478-2018-H,2018,2,0,0,0,0,0
IN-478-2018-L,2018,2,0,0,0,0,0
IN-479-2018-H,2018,2,0,0,0,0,0
IN-479-2018-L,2018,2,0,0,0,0,0
MI-480-2018-H,2018,2,0,0,0,0,0
MI-480-2018-L,2018,2,0,0,0,0,0
MI-481-2018-H,2018,2,0,0,0,0,0
MI-481-2018-L,2018,2,0,0,0,0,0
MI-482-2018-H,2018,2,0,0,0,0,0
MI-482-2018-L,2018,2,0,0,0,0,0
MI-483-2018-H,2018,2,0,0,0,0,0
MI-483-2018-L,2018,2,0,0,0,0,0
MI-484-2018-H,2018,2,0,0,0,0,0
MI-484-2018-L,2018,2,0,0,0,0,0
MI-485-2018-H,2018,2,0,0,0,0,0
MI-485-2018-L,2018,2,0,0,0,0,0
MI-486-2018-H,2018,2,0,0,0,0,0
MI-486-2018-L,2018,2,0,0,0,0,0
MI-487-2018-H,2018,2,0,0,0,0,0
MI-487-2018-L,2018,2,0,0,0,0,0
MI-488-2018-H,2018,2,0,0,0,0,0
MI-488-2018-L,2018,2,0,0,0,0,0
MI-489-2018-H,2018,2,0,0,0,0,0
MI-489-2018-L,2018,2,0,0,0,0,0
MI-490-2018-H,2018,2,0,0,0,0,0
MI-490-2018-L,2018,2,0,0,0,0,0
MI-491-2018-H,2018,2,0,0,0,0,0
MI-491-2018-L,2018,2,0,0,0,0,0
MI-492-2018-H,2018,2,0,0,0,0,0
MI-492-2018-L,2018,2,0,0,0,0,0
MI-493-2018-H,2018,2,0,0,0,0,0
MI-493-2018-L,2018,2,0,0,0,0,0
MI-494-2018-H,2018,2,0,0,0,0,0
MI-494-2018-L,2018,2,0,0,0,0,0
MI-495-2018-H,2018,2,0,0,0,0,0
MI-495-2018-L,2018,2,0,0,0,0,0
MI-496-2018-H,2018,2,0,0,0,0,0
MI-496-2018-L,2018,2,0,0,0,0,0
MI-497-2018-H,2018,2,0,0,0,0,0
MI-497-2018-L,2018,2,0,0,0,0,0
MI-498-2018-H,2018,2,0,0,0,0,0
MI-498-2018-L,2018,2,0,0,0,0,0
MI-499-2018-H,2018,2,0,0,0,0,0
MI-499-2018-L,2018,2,0,0,0,0,0
IA-500-2018-H,2018,2,0,0,0,0,0
IA-500-2018-L,2018,2,0,0,0,0,0
IA-501-2018-H,2018,2,0,0,0,0,0
IA-501-2018-L,2018,2,0,0,0,0,0
IA-502-2018-H,2018,2,0,0,0,0,0
IA-502-2018-L,2018,2,0,0,0,0,0
IA-503-2018-H,2018,2,0,0,0,0,0
IA-503-2018-L,2018,2,0,0,0,0,0
IA-504-2018-H,2018,2,0,0,0,0,0
IA-504-2018-L,2018,2,0,0,0,0,0
IA-505-2018-H,2018,2,0,0,0,0,0
IA-505-2018-L,2018,2,0,0,0,0,0
IA-506-2018-H,2018,2,0,0,0,0,0
IA-506-2018-L,2018,2,0,0,0,0,0
IA-507-2018-H,2018,2,0,0,0,0,0
IA-507-2018-L,2018,2,0,0,0,0,0
IA-508-2018-H,2018,2,0,0,0,0,0
IA-508-2018-L,2018,2,0,0,0,0,0
IA-510-2018-H,2018,2,0,0,0,0,0
IA-510-2018-L,2018,2,0,0,0,0,0
IA-511-2018-H,2018,2,0,0,0,0,0
IA-511-2018-L,2018,2,0,0,0,0,0
IA-512-2018-H,2018,2,0,0,0,0,0
IA-512-2018-L,2018,2,0,0,0,0,0
IA-513-2018-H,2018,2,0,0,0,0,0
IA-513-2018-L,2018,2,0,0,0,0,0
IA-514-2018-H,2018,2,0,0,0,0,0
IA-514-2018-L,2018,2,0,0,0,0,0
IA-515-2018-H,2018,2,0,0,0,0,0
IA-515-2018-L,2018,2,0,0,0,0,0
IA-516-2018-H,2018,2,0,0,0,0,0
IA-516-2018-L,2018,2,0,0,0,0,0
IA-520-2018-H,2018,2,0,0,0,0,0
IA-520-2018-L,2018,2,0,0,0,0,0
IA-521-2018-H,2018,2,0,0,0,0,0
IA-521-2018-L,2018,2,0,0,0,0,0
IA-522-2018-H,2018,2,0,0,0,0,0
IA-522-2018-L,2018,2,0,0,0,0,0
IA-523-2018-H,2018,2,0,0,0,0,0
IA-523-2018-L,2018,2,0,0,0,0,0
IA-524-2018-H,2018,2,0,0,0,0,0
IA-524-2018-L,2018,2,0,0,0,0,0
IA-525-2018-H,2018,2,0,0,0,0,0
IA-525-2018-L,2018,2,0,0,0,0,0
IA-526-2018-H,2018,2,0,0,0,0,0
IA-526-2018-L,2018,2,0,0,0,0,0
IA-527-2018-H,2018,2,0,0,0,0,0
IA-527-2018-L,2018,2,0,0,0,0,0
IA-528-2018-H,2018,2,0,0,0,0,0
IA-528-2018-L,2018,2,0,0,0,0,0
WI-530-2018-H,2018,2,0,0,0,0,0
WI-530-2018-L,2018,2,0,0,0,0,0
WI-531-2018-H,2018,2,0,0,0,0,0
WI-531-2018-L,2018,2,0,0,0,0,0
WI-532-2018-H,2018,2,0,0,0,0,0
WI-532-2018-L,2018,2,0,0,0,0,0
WI-534-2018-H,2018,2,0,0,0,0,0
WI-534-2018-L,2018,2,0,0,0,0,0
WI-535-2018-H,2018,2,0,0,0,0,0
WI-535-2018-L,2018,2,0,0,0,0,0
WI-537-2018-H,2018,2,0,0,0,0,0
WI-537-2018-L,2018,2,0,0,0,0,0
WI-538-2018-H,2018,2,0,0,0,0,0
WI-538-2018-L,2018,2,0,0,0,0,0
WI-539-2018-H,2018,2,0,0,0,0,0
WI-539-2018-L,2018,2,0,0,0,0,0
WI-540-2018-H,2018,2,0,0,0,0,0
WI-540-2018-L,2018,2,0,0,0,0,0
WI-541-2018-H,2018,2,0,0,0,0,0
WI-541-2018-L,2018,2,0,0,0,0,0
WI-542-2018-H,2018,2,0,0,0,0,0
WI-542-2018-L,2018,2,0,0,0,0,0
WI-543-2018-H,2018,2,0,0,0,0,0
WI-543-2018-L,2018,2,0,0,0,0,0
