"","z1","z2","z3","z4","z5","m11","m12","m13","m14","m15","m21","m22","m23","m24","m25","a11","a12","a13","a14","a15","a21","a22","a23","a24","a25","a31","a32","a33","a34","a35","obj_cost","","","","","","",""
"331",1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,6575010.930536,98224.85912976,1255000,78000,0.00103861750735615,0.000137651755696736,2.59764331868927e-05,1.21979903077162e-05
"332",1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,6575141.88848484,97963.5627434344,1427000,78000,0.00103804858780597,0.000137999238653144,6.72054001599273e-06,1.18247981870416e-05
"333",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,6575228.98694698,97134.1475003535,1310000,72000,0.000976015545922589,0.000139024809205392,2.88135941535018e-05,1.17467178660157e-05
"334",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,6575273.32507296,97200.709832847,1502000,72000,0.000975343083768406,8.33485430572524e-05,2.47859956235773e-05,1.22597028745869e-05
"335",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,6575421.06230816,97984.7753179456,1446000,54000,0.00104728139426778,0.000137994451427536,1.04323832434922e-05,9.8067764151155e-06
"336",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,6575588.90824694,97067.7372516871,1354000,0,0.001,0.000139098799533766,3.0996605919834e-05,1.32136056750077e-05
"337",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,6575680.75809411,98204.7918793726,1272000,6000,0.00106179721123031,0.000137679270550593,3.20009640858667e-05,1.31211883599449e-05
"338",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,6575706.10230816,97964.5833179456,1460000,24000,0.00107204170896225,0.000138002282665492,8.47279709640821e-06,1.08079296842281e-05
"339",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,6576202.32171914,97872.7747885391,1528000,6000,0.00106206843131938,0.000137991028332639,6.48393335398967e-06,1.05659233664189e-05
"340",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,6576396.64929504,97942.6728713664,1632000,6000,0.00106202413536313,8.56476496351914e-05,7.97442264652243e-06,1.3158862933633e-05
"341",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,6576464.03494698,97871.6515003535,1492000,0,0.0010800892176625,0.000137988021214869,5.05423160133526e-06,1.28405623467637e-05
"342",1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6576584.955536,93321.31602976,1186000,120000,0.000957489420694765,0.0001385763955456,2.20925133425662e-05,1.11807899954199e-05
"343",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,6576658.53516054,96820.9610722631,1574000,24000,0.000991943546568051,0.000132584295158776,5.80286928419832e-06,1.30356414226307e-05
"344",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,6576750.38500771,97958.0156999486,1492000,30000,0.001053989953407,0.000131236807665594,7.10219572102299e-06,1.29450570222459e-05
"345",1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,6576767.18230816,96984.7753179456,1446000,144000,0.000951540486141442,0.000138386208291466,7.54820571745485e-06,9.61708971092962e-06
"346",1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,6576896.38824528,98204.6892783648,1269000,78000,0.00103735204671288,0.000137679411259036,2.45856437947528e-05,1.21992632870858e-05
"347",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,6577032.86422176,97979.2062385216,1511000,6000,0.00106320932224051,0.000131213624566886,1.08116289710942e-05,1.09264357811251e-05
"348",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,6577157.67494698,97117.4963003535,1466000,48000,0.000983863430734403,9.110466029521e-05,2.88596227015266e-05,1.17562956022191e-05
"349",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,6577245.05940536,96955.3916039643,1758000,0,0.001,7.76697615956999e-05,9.47930580214081e-06,1.09766605095394e-05
"350",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,6577309.84230816,97964.5833179456,1460000,54000,0.00104601322479389,0.000138002282665492,9.03345025897917e-06,9.80756104999854e-06
"351",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6577359.795536,94079.01202976,1354000,6000,0.001065902052607,0.000137493046790119,6.44505748300541e-06,1.32894675875859e-05
"352",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,6577481.57436578,96876.6502508948,1670000,72000,0.00097595179546323,9.13013232152897e-05,6.05578276097354e-06,9.47025859500023e-06
"353",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,6577571.555536,97963.46002976,1424000,48000,0.00106401693848036,0.000137999278494953,7.60511761535356e-06,1.20800596086077e-05
"354",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,6577743.32729986,97927.4614073343,1597000,30000,0.00105281299991082,9.14425482106094e-05,6.99654906366064e-06,1.29459577065786e-05
"355",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,6577841.49566574,96810.2400022284,1714000,0,0.001,9.1342772809691e-05,8.22898944482385e-06,1.09394864389906e-05
"356",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,6577933.34551292,97947.2946299139,1632000,6000,0.0010619596721944,9.04739041237889e-05,9.50029365809856e-06,1.08732260546167e-05
"357",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,6578141.96493955,97946.172900403,1596000,0,0.00107994887972666,9.04748028469497e-05,8.10967831241128e-06,1.3105823622759e-05
"358",1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,6578751.96238144,96967.3370507904,1566000,144000,0.000951567738653087,9.13578164014988e-05,6.53042710722802e-06,1.09699872269376e-05
"359",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,6578889.595257,97964.68603162,1463000,24000,0.00107205002124048,0.00013800224282099,8.59282472700637e-06,1.07149037889615e-05
"360",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,6578918.32193104,97959.0363871264,1525000,6000,0.0010619457516647,0.000131240023864487,9.41422943550411e-06,1.09274501385676e-05
"361",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,6579180.03515888,97957.9130989408,1489000,0,0.00107993091870924,0.000131236941980682,7.98580711214762e-06,1.32000463344639e-05
"362",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6579248.575536,94058.82002976,1368000,6000,0.00106458522016413,0.00013750109557917,4.98717826491702e-06,1.32910324480581e-05
"363",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6579323.795536,98225.95602976,1242000,30000,0.00105516945030658,0.000138637771047503,3.23537059340335e-05,1.30162530630319e-05
"364",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,6579438.67466798,97872.8775022135,1531000,6000,0.00106207487283332,0.000137990988462572,6.5680309284617e-06,1.05100511891147e-05
"365",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,6579444.47198656,97212.888853423,1398000,72000,0.000975311915649182,0.000125390699341016,2.48031900976342e-05,1.2259762346456e-05
"366",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,6579561.57738144,97966.2401507904,1579000,0,0.00108157121052824,9.04568846460611e-05,9.98743239563214e-06,1.31981089656198e-05
"367",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,6579633.00224388,97942.7755850408,1635000,6000,0.00106203057232645,8.56476646866604e-05,8.05845864061937e-06,1.31030279109603e-05
"368",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,6579647.52789582,97871.7542140279,1495000,0,0.00108009752938782,0.000137987981347501,5.17437678903035e-06,1.27474459877594e-05
"369",1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,6579680.98694698,97134.1475003535,1310000,144000,0.00095130744828894,0.000139024809205392,2.14011648634071e-05,1.07583939606698e-05
"370",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,6579695.08708864,96968.6463527424,1578000,72000,0.00097578255286972,9.13586082071839e-05,1.34435267097839e-05,1.17138291445301e-05
"371",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,6579951.52811542,97942.7232258972,1454000,24000,0.00107036399787662,0.00013705748395012,6.99706278003224e-06,1.29500092411513e-05
"372",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,6580040.90824694,97067.7372516871,1354000,72000,0.000975274997976134,0.000139098799533766,2.35791053126744e-05,1.22246055940531e-05
"373",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,6580096.75184512,93071.5403210326,1494000,0,0.001,0.000129745022342173,6.52527553580499e-06,1.10159086184309e-05
"374",1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,6580132.75809411,98204.7918793726,1272000,78000,0.00103735848523669,0.000137679270550593,2.46693462877822e-05,1.21436393202003e-05
"375",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,6580261.76128758,97943.8465140828,1490000,30000,0.00105273749806536,0.000137060499557861,8.43676929633605e-06,1.07142928861442e-05
"376",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,6580305.90230816,97984.7753179456,1446000,24000,0.00107367544576772,0.000137994451427536,1.04721861305243e-05,1.08077631918712e-05
"377",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,6580455.82694698,97891.8435003535,1478000,30000,0.00105554531931827,0.000137980185484159,6.36851961483561e-06,1.27882091652991e-05
"378",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,6580546.195257,97964.68603162,1463000,54000,0.00104601967710461,0.00013800224282099,9.11746634750752e-06,9.75174202895738e-06
"379",1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,6580562.290536,97982.55512976,1423000,78000,0.00103924298574329,0.000137002986853104,8.03448610306965e-06,1.18794739908903e-05
"380",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,6580755.04848484,97963.5627434344,1427000,48000,0.00106402525926777,0.000137999238653144,7.72514753198707e-06,1.19870313128565e-05
"381",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,6580774.2519184,96958.7420538774,1670000,72000,0.000975800508991076,8.35265986727707e-05,6.67532917549981e-06,1.19378714862783e-05
"382",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,6580895.28045442,98186.0803863039,1273000,6000,0.00106062744318901,0.000138653462742051,3.18975980302896e-05,1.31236088476253e-05
"383",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,6581019.6939264,97850.9146964907,1522000,6000,0.00106076837845098,0.000137045340646513,5.0174451139137e-06,1.27472673795877e-05
"384",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,6581063.83494698,97891.8435003535,1478000,0,0.00108172284547865,0.000137980185484159,7.05622386083131e-06,1.28399764283372e-05
"385",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6581212.575536,98205.76402976,1256000,30000,0.00105390601714983,0.000138645715325323,3.09627157725152e-05,1.30176956685984e-05
"386",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,6581258.5298684,96963.9866008773,1654000,72000,0.000975779661785409,8.55017690774286e-05,8.8985956866639e-06,1.09109730183912e-05
"387",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,6581313.04892571,97129.7804738286,1362000,48000,0.000983865471554584,0.000133319252136717,2.88899715235271e-05,1.17582059401806e-05
"388",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,6581431.49894359,96964.1726737094,1630000,0,0.001,8.55015268725062e-05,1.76843831346307e-05,1.28569623194059e-05
"389",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,6581576.3829548,97968.4587803013,1602000,30000,0.00105531445597355,9.14451217005758e-05,9.85882346736506e-06,1.07685005768865e-05
"390",1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,6581609.67494698,97117.4963003535,1466000,120000,0.000959185387628886,9.110466029521e-05,2.14562097698716e-05,1.07691738779984e-05
"391",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,6581687.14769787,96888.5997620142,1566000,72000,0.000975963775919086,0.00013265541497987,6.05752844292636e-06,9.46930744121072e-06
"392",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,6581964.90736802,97939.3042068799,1493000,30000,0.00105281574632724,0.000132212223669375,6.9938122578184e-06,1.29474499585604e-05
"393",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,6582062.8419327,96822.0843604487,1610000,0,0.001,0.000132587397600785,8.22698394316925e-06,1.09379222314168e-05
"394",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,6582127.21451542,97942.7232258972,1454000,54000,0.00104471080715204,0.00013705748395012,7.56890569370276e-06,1.19866910767794e-05
"395",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,6582154.69177987,97959.1389881342,1528000,6000,0.00106195218057534,0.000131239889547712,9.49815772024675e-06,1.08716880151086e-05
"396",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,6582171.355536,97983.65202976,1410000,48000,0.00106565234772117,0.000137991447786304,9.60470837775547e-06,1.20796309599225e-05
"397",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,6582334.08179242,97875.5285213839,1634000,6000,0.00106334576266064,9.13911069595204e-05,6.4437097965125e-06,1.27979146821971e-05
"398",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,6582344.46701536,96986.0846198976,1458000,48000,0.000983841566425804,0.000138386365076434,1.87629731821918e-05,9.47148811852671e-06
"399",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,6582344.60694698,97871.6515003535,1492000,30000,0.00105427765062146,0.000137988021214869,4.9674198852429e-06,1.27896096476387e-05
"400",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,6582363.54500772,97958.0156999486,1492000,0,0.00107993921417198,0.000131236807665594,8.10571175868009e-06,1.31071136462676e-05
"401",1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,6582447.74824528,97962.3852783648,1437000,78000,0.00103797452384226,0.000137030577242248,6.63656254165331e-06,1.18806845383504e-05
"402",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,6582484.92848484,94058.9227434344,1371000,6000,0.00106459192012387,0.000137501054627443,5.07468751020362e-06,1.32328917580361e-05
"403",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,6582818.68448394,97125.5525034404,1414000,0,0.001,0.00013121125960376,2.92773465338756e-05,1.28851181375234e-05
"404",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,6582837.40089986,97927.4614073343,1597000,0,0.00107843555568546,9.14425482106094e-05,7.95443697977895e-06,1.31081940659359e-05
"405",1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,6582973.5424496,96979.179850336,1462000,144000,0.000951549229666424,0.000132531134806499,6.52751824940676e-06,1.09703896979773e-05
"406",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,6583147.86787322,97928.5831368452,1633000,6000,0.00106078685936111,9.1441638230623e-05,9.39235654063725e-06,1.08752233822671e-05
"407",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,6583192.7832561,96884.371791626,1618000,24000,0.000992129109370098,0.000130542145911452,6.4447848355533e-06,1.05989124291304e-05
"408",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,6583384.2402432,96984.961331712,1422000,96000,0.000967698816214653,0.000138383335044754,1.36842664129563e-05,1.18764692580415e-05
"409",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,6583441.60238144,97967.3370507904,1566000,54000,0.00104728981039513,9.14460313500589e-05,8.99319273280508e-06,1.20374820072345e-05
"410",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,6583465.1629548,97948.2667803013,1616000,30000,0.00105404773125669,9.14433581154885e-05,8.4595392049496e-06,1.07694836015669e-05
"411",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,6583565.63634451,96872.28322437,1722000,48000,0.000983822584192402,8.55784487579339e-05,6.13133722272577e-06,9.48167458238971e-06
"412",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,6583726.64238144,97947.1450507904,1580000,24000,0.00107205453508972,9.14442679323004e-05,7.03296101385166e-06,1.30392733836187e-05
"413",1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6583775.795536,98225.95602976,1242000,102000,0.00103073598997688,0.000138637771047503,2.50236678351235e-05,1.20389146498439e-05
"414",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,6583783.1574496,97978.082950336,1475000,0,0.00108156135085895,0.00013121054301486,9.98323968655366e-06,1.31993875702068e-05
"415",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,6583916.89209815,96980.487652679,1474000,72000,0.000975794735751971,0.000132529408279626,1.34322251268983e-05,1.17157441036563e-05
"416",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,6583926.20507296,97217.361032847,1346000,48000,0.000983897688746761,0.000131229003004804,3.18253583793796e-05,1.21199745515791e-05
"417",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,6584110.22230816,93080.1353179456,1390000,72000,0.000974733987551652,0.000137899018672522,5.91976613078263e-06,1.09473784687034e-05
"418",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,6584222.86179242,97855.3365213839,1648000,6000,0.00106207949219686,9.13893305539154e-05,5.0423919830295e-06,1.27993174007217e-05
"419",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,6584448.92848484,98205.8667434344,1259000,30000,0.00105391244535943,0.000138645674905708,3.10465025927094e-05,1.29620103742575e-05
"420",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,6584463.40507296,96975.057032847,1514000,96000,0.000967698217502064,0.000130557445909108,6.91680671142432e-06,1.20992496838875e-05
"421",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,6584859.07671914,97891.8698885391,1527000,6000,0.00106326571580512,0.000136993815353703,7.88322382009455e-06,1.05650327228611e-05
"422",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,6584995.83198656,96970.584853423,1566000,72000,0.000975812688206121,0.000124704522887739,6.67260425930392e-06,1.19395017609031e-05
"423",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,6585053.40429504,97961.7679713664,1631000,6000,0.00106322057419186,8.46613511726852e-05,9.37242415300966e-06,1.31574674994097e-05
"424",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,6585071.27190274,96868.0552539817,1774000,0,0.001,8.34627689747258e-05,6.51874862451164e-06,1.06114830047397e-05
"425",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,6585330.38238144,97947.1450507904,1580000,54000,0.00104602141687448,9.14442679323004e-05,7.59371399372331e-06,1.20387266462347e-05
"426",1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,6585347.28045442,98186.0803863039,1273000,78000,0.00103618405986464,0.000138653462742051,2.45645830329781e-05,1.21458735146504e-05
"427",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,6585355.83488758,97943.8465140828,1490000,0,0.00107833641256875,0.000137060499557861,9.39449593433716e-06,1.08764990940925e-05
"428",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,6585406.52978016,96976.366334799,1526000,24000,0.000991944533602203,0.000130557708407848,1.38295526513406e-05,1.28443630333208e-05
"429",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,6585580.95989582,97871.7542140279,1495000,30000,0.00105428410038553,0.000137987981347501,5.05152001645343e-06,1.27337344953848e-05
"430",1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6585664.575536,98205.76402976,1256000,102000,0.00102946753307803,0.000138645715325323,2.3631170550976e-05,1.20401563057265e-05
"431",1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,6585684.11809412,97962.4878793726,1440000,78000,0.00103798097763939,0.000137030436865328,6.7204908664595e-06,1.18249233227744e-05
"432",1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,6585765.04892571,97129.7804738286,1362000,120000,0.000959156263026653,0.000133319252136717,2.14772089651478e-05,1.07698375990633e-05
"433",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,6585797.72922176,97980.3031385216,1498000,30000,0.00105531689801186,0.00013220218409745,9.85774009776104e-06,1.07671581039817e-05
"434",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6585963.8,89147.936,1274000,24000,0.000991240088833913,0.000141756892722676,6.2775769031826e-06,1.11436989410501e-05
"435",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,6585966.59730816,97983.6784179456,1459000,54000,0.00104721251629599,0.00013700600185971,1.04309327700958e-05,9.80681903091761e-06
"436",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,6586095.00238144,93062.6970507904,1510000,72000,0.000974766729542295,8.88973609986097e-05,4.85897935118145e-06,1.23572889002597e-05
"437",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,6586178.79249176,96959.8637833883,1706000,48000,0.00098385492568279,8.35257711809259e-05,9.0950767169666e-06,9.84646025981846e-06
"438",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,6586248.31501744,97963.5085665504,1473000,24000,0.00107195473183823,0.000137033592553256,8.47284616717946e-06,1.0807938547973e-05
"439",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,6586539.88892571,97887.4764738286,1530000,6000,0.0010633380308017,0.000132318745559216,6.44330445158457e-06,1.27996547800211e-05
"440",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,6586701.51590364,97948.3694939757,1619000,30000,0.00105405417621686,9.14433670884212e-05,8.54356989096632e-06,1.0713654273302e-05
