Tot_RBC,Tot_PLT,Tot_FFP,cost_times_RBC,cost_times_PLT,cost_times_FFP,QALY_times_RBC,QALY_times_PLT,QALY_times_FFP,fever_times_RBC,fever_times_PLT,fever_times_FFP,mening_times_RBC,mening_times_PLT,mening_times_FFP,enceph_times_RBC,enceph_times_PLT,enceph_times_FFP,AFP_times_RBC,AFP_times_PLT,AFP_times_FFP,n_recip
4451702.57,412671.8629,2300486.105,19364415006,1991047563,10196182339,155557.2163,9424.481703,55787.1823,1458524.435,155303.4241,781951.2461,28405.91774,2327.509578,13359.26731,84200.74517,5442.709876,34435.20581,104045.8914,9585.954886,52002.71181,2000000
4445568.229,413049.1533,2301657.626,18097325570,1880550679,9430214256,140519.4029,8646.008477,49136.56234,1239640.84,134676.7186,668998.7678,23951.19358,2223.683194,11927.36248,79573.52206,5646.683758,34757.72163,104060.6069,10195.01517,49947.43992,2000000
4445840.058,413506.1529,2296845.641,12737859624,1415995815,6884810740,102028.5468,6526.997776,36565.24391,1417965.925,152491.1188,749840.6885,19191.93927,1438.036301,8518.259941,31735.71982,2148.879145,12860.16488,47367.72215,6151.100129,28734.15627,2000000
4444673.851,412472.7942,2299683.29,17511997054,1730917138,9128437908,132747.3203,8279.876393,48260.47444,1455079.77,152117.0986,772391.0435,23396.90784,1892.583307,11220.19853,70606.43783,4914.176352,30696.22968,42619.09574,4842.642426,24775.26441,2000000
4445859.27,412716.8271,2295774.267,14800806438,1631950788,7847473824,137128.0952,8257.160366,47135.01642,1593900.142,181040.1044,865103.0996,23661.37899,1843.122706,10506.90309,86439.96145,5611.121177,35567.89444,14212.36047,948.7442451,4751.896531,2000000
4441398.006,410590.8388,2297050.433,11919848427,1347154657,6424546105,136249.2866,9039.521889,50961.35556,1133462.828,127510.2455,613315.1245,19757.26167,1881.546644,9742.511993,72292.59466,5296.780667,30512.2853,76973.36603,8600.012999,40628.81753,2000000
4441935.123,412583.9784,2299747.466,8674857422,963273961.9,4603553921,79763.88221,4676.641348,26422.49533,1459152.298,157791.5784,776235.481,21360.84792,1642.418947,9981.230924,35844.21978,2242.895163,14350.52314,6493.236679,1757.281995,4135.887235,2000000
4451233.308,412362.4276,2304652.241,27992417758,2924518574,14822203050,121278.5857,8436.972513,47267.61952,1338940.148,137753.495,701753.9482,24053.3849,2099.82731,11434.80031,47814.50262,4231.538313,25036.46543,72230.05357,9118.327391,43236.33134,2000000
4445273.101,412671.4541,2297395.839,13198579056,1398751292,7027985047,85863.34487,5390.149343,31383.47273,1274552.257,133280.3764,674842.8852,11009.27564,893.5609305,4378.693819,11495.70634,896.0135223,4929.300668,31116.03163,3774.12995,18947.90639,2000000
4438673.176,412076.2919,2290757.082,10560250067,1117358101,5467392411,92335.65742,5397.858216,32147.03959,1308474.462,144544.7216,699746.5019,21069.80703,1828.407156,10080.96966,52815.33721,3162.617072,20053.61651,21682.5462,3153.21547,14521.38703,2000000
4447459.586,410805.4406,2297578.149,7006253177,856429870.3,3920318623,98656.57698,6115.961217,35518.52937,1350994.637,137833.613,711010.0295,18435.31471,1471.96382,8477.383412,34440.111,2478.752737,15942.25519,24582.73596,4361.934442,15960.64963,2000000
4447919.856,411056.4225,2299551.667,12309535206,1297953825,6588842192,131086.5016,7882.091513,47619.14566,1215217.931,129852.8794,650722.8715,22050.0262,1696.375966,10180.29962,77828.50302,5119.37653,33391.21925,106207.0335,9276.519559,51994.5365,2000000
4445600.113,412945.7357,2300529.025,15539472279,1617561164,8244201256,148934.3716,9099.575577,54774.24793,1562907.149,163856.0203,829840.5528,27409.75672,2365.115985,13156.11096,96626.80132,6636.304532,40690.94986,78755.99147,8564.859184,43811.05534,2000000
4442180.791,414308.9679,2295888.722,8936630953,912874271.3,4716355339,132088.8442,7351.263346,45498.67881,1192720.307,124104.8218,632549.5754,20024.59417,1426.999638,9148.984788,79826.13901,4941.972392,32747.82268,53045.88084,4737.589746,26422.58854,2000000
4446143.362,412285.9885,2299852.11,11093499348,1284359276,6208553742,124606.8362,8848.717567,48426.9369,1519009.844,165336.9769,801797.6186,20870.32956,1892.583307,10450.90225,52984.15728,5069.915929,28609.48286,60452.70795,8578.348439,40164.86892,2000000
4442930.876,411189.2712,2297035.308,17801500711,1889438131,9448157062,127860.7821,8191.406668,47834.605,1509333.143,159695.6071,791152.1441,19667.33331,1946.13156,10608.27688,50672.99831,4574.492394,26670.30031,64022.45525,6823.519036,37465.38293,2000000
4449798.95,412297.0251,2303424.31,24566708892,2611199651,13108632626,117966.0288,7303.672669,43271.66208,1442818.446,150709.3109,761954.448,24811.64452,2022.161904,11264.34518,65556.96016,5044.572481,30655.35315,49116.01131,6270.86836,29611.36659,2000000
4441095.111,411735.7904,2295945.949,25898696212,2806624816,13810040967,77377.28196,4703.948486,27753.06391,1242775.661,133599.2133,656166.8077,13196.57872,996.5697843,5887.03775,21792.91283,1809.603952,11264.75394,3063.287106,446.3717,2097.374718,2000000
4445015.579,412231.6227,2300225.313,16665738288,1609222373,8883426472,120831.3946,6521.84981,42911.07431,1167025.32,123600.8142,623961.8253,18835.08717,1394.70718,8555.048817,70775.66666,4437.147256,29397.17358,47024.76807,4591.660536,25617.72968,2000000
4445869.081,410820.5649,2297510.702,20046474400,2105457272,10636440925,124746.7666,6992.88692,42211.26867,1384235.43,148008.1899,743141.4342,22045.12102,1832.903574,10219.94986,75346.48016,4643.164963,29773.23765,67505.54431,5823.270364,30408.05015,2000000
4444375.861,413490.211,2299899.527,5382334612,605830969.3,2880934262,108362.9481,6792.127616,38535.11181,1598427.626,171342.9654,852837.2794,22103.16569,1774.858902,9864.732816,72693.59341,5364.22694,33052.35283,7439.119567,2101.462371,4871.255997,2000000
4450616.889,412238.5717,2303890.711,4029644579,420786417.6,2140525454,97426.35536,5679.050225,33670.88823,1241306.558,131188.3156,665468.2619,17269.10733,1365.276079,7536.814472,48040.95859,2537.614939,17234.77105,21136.43577,1809.603952,8577.122143,2000000
4444212.355,411934.0416,2292979.13,12847800591,1426464967,6909348124,138809.4598,8963.639888,50683.51171,1508241.331,177084.4827,814375.7355,25911.22316,2343.451425,12403.57405,88808.75632,7014.412428,38938.98181,91740.82977,10351.98105,51325.38772,2000000
4449442.507,412520.211,2300410.892,27556081796,2589288585,13144467161,131279.1035,6828.128032,42468.82336,1487922.017,172011.2967,815080.4468,22715.4961,1573.337613,10323.77624,78362.75926,5329.073125,32939.12484,83281.02327,5752.962734,33013.92889,2000000
4447619.005,413918.1883,2298406.716,12334210134,1388602644,6744756914,103396.2074,6907.456763,39434.47484,1344207.907,151116.0324,717647.5604,21652.29757,1990.278212,10508.53815,56405.11402,4875.752415,28079.72304,52483.01103,6374.285979,31349.02785,2000000
4443640.492,413100.6577,2292350.449,17041310438,1854083392,8943935895,147165.9641,9677.449711,53463.48845,1546350.519,163370.8159,820963.3969,26521.91851,2221.230602,12231.48386,85796.56488,5809.781109,36597.16545,53978.68324,7346.738611,29639.98016,2000000
4454425.764,414249.2882,2305579.32,6009000795,727043532.4,3328978351,92799.17261,5991.678879,32060.42248,1393885.561,156655.2109,739574.5482,23656.88257,2134.163595,11253.71728,12257.64484,999.4311414,5285.744004,33938.14722,5011.462492,22511.11345,2000000
4445651.209,411446.7933,2299494.031,30699017512,3191909553,16263167569,112745.2679,6863.518883,39165.00006,1220970.894,126699.6639,648720.3304,20156.62536,1673.48511,9458.82888,66528.1865,4247.888925,26756.95855,47683.28896,5595.179331,25264.55646,2000000
4443817.079,412357.1136,2301159.341,30907757404,3101801908,15541515037,121779.8073,7366.609929,42429.98509,1259840.385,142669.3064,684458.2712,20466.46946,1816.144197,9796.060247,80718.47364,6083.24509,35259.68541,64127.50793,5659.355482,29855.80824,2000000
4444845.532,413063.8688,2298155.325,10100882184,1036793658,5378656743,94706.57425,5853.811365,34810.41358,1370456.77,155055.3035,733700.1822,21661.29041,1705.777568,10253.87737,48591.15667,4345.992595,24726.62134,18192.9169,1695.14967,9478.858379,2000000
4446700.509,412521.4373,2293929.918,15051764425,1626118390,8004324768,153061.6169,9998.233169,56988.46787,1144887.818,125181.1009,611461.3739,21217.78006,1964.934763,10230.57775,75819.42161,5248.546362,32449.83278,132624.3081,14092.59224,71669.63635,2000000
4441532.081,410745.7608,2294881.524,39283257694,4193412893,20852302877,137224.8032,8508.537564,51064.75665,1106270.535,119054.5266,584066.7415,21206.33464,1798.567289,10033.96165,58692.97336,4797.269479,27259.33109,123493.7177,12983.612,69159.81745,2000000
4446224.706,412570.4891,2295757.099,22254101923,2448198582,11878067343,116317.6747,6344.40363,38664.40285,1386368.368,154808.8181,749379.1925,21356.3515,1773.223841,10397.35399,70415.54443,4566.725853,29592.15462,58665.17732,4515.630192,21434.42567,2000000
4447099.464,413045.4744,2299387.344,22635330060,2277590106,11935630779,136884.1195,8317.450872,49692.637,1194206.168,124175.947,635323.4566,22868.78308,1957.168223,11037.07168,75889.72924,5065.419511,32861.8682,80149.06359,8138.516984,42783.41939,2000000
4439872.085,411848.2008,2290012.72,34809270421,3593178755,18317832275,110928.1162,6909.872923,41843.21273,1408904.825,149826.3779,741817.4434,11877.49312,1103.257526,6248.386269,38083.02729,3270.531109,20020.50652,43200.35999,3785.575378,22026.72658,2000000
4446572.566,413066.3214,2297835.262,19934111865,2092644077,10516153480,103319.1826,5870.176492,34662.02044,1327563.801,139632.1803,707082.6126,20564.98189,1517.336768,9419.178647,69741.0817,4651.340269,29049.72308,14531.60617,2633.266018,9157.160094,2000000
4449060.72,413335.6977,2296729.552,44010612422,4474773419,22212849298,104430.8247,5706.436954,34171.77888,1360448.561,151732.0417,733440.6162,21131.12182,1817.779258,10044.58954,50193.10786,2828.655828,18002.43227,28813.04797,2661.470823,13587.7671,2000000
4433094.756,411092.8026,2282403.555,24591087741,2512475891,12745620642,85619.64741,4387.86273,28743.3348,1175633.917,126196.4738,623917.2699,16624.89323,1268.807469,7387.61514,61518.76783,3965.432107,25826.19998,26100.48149,2396.182148,13362.12866,2000000
4444012.06,413442.3855,2295762.413,17701804883,2598018979,10686844577,117352.7461,8065.496636,43719.9963,1324047.602,138206.8157,699714.6182,26427.90249,2433.379789,12801.30268,64521.55767,4496.009458,27665.23503,68599.40024,10689.21241,42405.3115,2000000
4447905.14,412008.8456,2293900.487,10571353216,1114590949,5567135233,108135.5584,6015.895033,36785.21468,1585331.195,167233.2391,843320.8146,22718.35745,1814.10037,10394.08387,59098.46853,3676.02628,22545.44974,14618.67317,1628.520927,5569.835882,2000000
4448478.229,411692.0525,2300926.754,10190431373,1156468714,5415045277,105992.1923,6739.4772,37754.16667,1249322.037,145586.6643,674793.0158,19003.49847,1679.207824,8945.010907,66284.15362,4982.848922,28591.49718,9085.217402,1234.87995,5835.533323,2000000
4446102.894,415011.2267,2298024.52,26003345580,2849030939,13951170910,122501.4173,7062.044313,42904.47056,1517588.976,168664.3264,820247.6489,22245.00725,1942.043907,10279.22082,96016.51473,6462.579282,40426.47871,49837.48205,4737.589746,23966.31789,2000000
4444144.5,411606.6206,2295358.553,12473900322,1402850752,6835108172,93107.27216,5153.649666,31435.89757,1263079.441,131728.2946,667463.8541,20324.6279,1643.236478,9601.079202,41101.35021,2397.817209,15723.97453,22745.74473,3076.367595,14045.58423,2000000
4445045.01,412048.9046,2294537.344,15930491814,1776797573,8728835272,130670.8232,8410.729567,47437.6115,1360969.736,146573.0149,721116.7514,21281.54745,1820.640615,10186.83987,40969.72779,2230.632204,13808.0916,67185.48109,8023.653936,39929.82888,2000000
4445444.782,413195.4912,2302222.131,12122617245,1286715366,6522107643,118729.9584,7164.770422,43713.05511,1316410.232,139904.8267,695505.562,21381.69495,1817.779258,10654.0586,69231.35138,5361.365583,32384.8391,67565.63281,7699.503059,40018.12218,2000000
4448956.076,411278.382,2295525.329,18861751735,1959820302,9962364583,121946.5041,7022.203371,41899.01672,1280148.254,134666.0907,678091.343,21668.23942,1750.332985,9744.964585,74444.33516,5247.320066,33167.21587,81103.93931,8009.755916,42232.40378,2000000
4444223.8,411787.7036,2297937.044,13774832664,1462563632,7238260782,126190.4183,7772.779062,46070.32269,1187786.918,130974.1226,639747.1146,17701.17225,1576.607735,7760.000322,70852.51453,4767.429612,29023.97086,87494.98467,8494.551554,44727.91589,2000000
4444556.944,414019.9708,2295943.087,28874874513,2608681002,14137719649,107143.695,6761.778559,39737.16463,1197257.193,125432.4915,634108.1974,16895.49586,1365.276079,7445.659812,65783.00737,4228.268191,27908.45038,29565.58488,4540.564875,18353.97042,2000000
4455026.649,412924.8886,2300524.938,10647416597,1143757015,5572382338,103690.1083,5833.857056,33373.95801,1260908.489,137827.8903,680740.9596,18371.54733,1617.075499,8615.954846,38205.65688,1940.817611,12231.48386,55228.6875,4595.339424,22358.644,2000000
4444108.12,412795.31,2293589.008,14984560413,1564590204,7994834637,123879.3503,7476.86813,44428.22918,1393752.713,150568.6957,743592.711,24798.9728,2085.11176,11919.59594,82644.98447,5868.643312,35176.70605,49653.12891,5009.827431,26929.04874,2000000
4446822.321,411842.4781,2299749.919,6154363903,713887239.3,3390713132,112589.8982,8191.952561,44060.44689,1291247.867,140712.5469,682050.2348,24018.63985,2109.637677,11654.30727,51042.11337,4567.543384,25633.67152,61126.76192,8190.430176,38074.85198,2000000
4444455.57,411571.4667,2289547.546,25992847475,2664949283,13543010148,113155.3818,5993.430222,36937.82461,1495409.78,159777.3602,799363.4213,22511.52222,1718.449292,10450.90225,61200.33967,3398.883411,22277.70847,38282.50475,2988.483057,16732.80727,2000000
4448112.385,413197.5351,2304168.671,12250132503,1341217415,6551553893,91215.61947,5296.685862,31283.1302,1627505.963,176101.8109,869660.8326,12063.07256,1072.600129,5329.073125,25690.89867,1521.015655,9012.45718,19905.23471,3181.829041,12744.89307,2000000
4446721.356,411879.6758,2292791.916,26484420678,2688650407,13740594815,112776.586,6983.645123,40701.7862,1273018.161,132089.2343,670954.3009,21742.6347,1752.785576,10072.79435,77719.77145,4634.172127,31136.06113,60127.33077,7635.326908,35812.33609,2000000
4449441.28,412834.5515,2293636.834,8482639793,848819577.4,4453970287,121519.4431,7613.170243,47373.82598,1276576.463,128545.2392,665082.3875,20333.62073,1911.795275,10522.02741,43814.73423,3939.679894,23185.16742,108982.1411,10617.67849,59873.89629,2000000
4451656.38,413405.5966,2301727.934,11932199166,1265699483,6313276553,100726.814,5538.521818,34705.70177,1509211.331,160899.4209,801008.7016,21098.01183,1555.760705,9392.200137,67994.4276,4704.479757,29243.88659,6863.578035,1165.38985,4895.781914,2000000
4441694.361,411225.2425,2294943.656,8307405396,870009555.4,4424754361,144677.5274,7986.062691,50036.04951,1385047.238,149181.755,742323.9036,20586.23769,1677.981528,9241.774509,84421.8872,5556.346628,34777.34236,70337.47026,6532.069382,35743.25475,2000000
4444725.355,412467.4803,2295671.667,16172533249,1758702705,8602923641,110182.9713,6248.240298,36141.97588,1519847.813,169130.7276,819114.9603,28580.86929,2526.169511,13481.07936,63210.23861,3873.051151,23999.42788,13347.82188,1843.531471,8456.945147,2000000
4443248.486,410336.5868,2296444.642,14286467220,1576886495,7586462321,111083.6623,6980.520508,39442.56601,1408148.609,157975.5228,757040.6804,19638.31097,1722.128179,8801.943054,70468.27516,4724.509256,28608.66533,55006.31918,6663.283041,31405.43746,2000000
4445507.323,411473.7718,2296946.606,37557000936,3592774663,19043900367,127416.6756,7370.445771,45019.94584,1270058.291,131850.9241,674042.5227,23247.29974,1933.868601,11046.06451,80676.37082,5269.802157,33472.97231,49132.77069,4972.221024,25657.78868,2000000
4442193.872,412159.68,2291739.345,11049418526,1253638200,5910458274,123874.2912,7928.898857,42556.58159,1392602.038,156670.3352,747336.5924,21721.78767,1808.786422,9535.676755,67984.20847,4529.119446,27632.12504,46180.66774,5184.370211,23999.01912,2000000
4448783.577,412139.2417,2299640.369,54120773785,5931635823,28951909917,95928.00686,5765.461942,34608.16386,1423409.861,157197.6424,762756.8543,21434.83443,1797.340993,9944.850813,53016.04097,2918.584192,19430.6582,37706.14569,4190.661784,21677.64102,2000000
4446290.109,413321.391,2302560.997,25077157890,2845057724,13651265783,132182.197,9076.954247,49353.27932,1354306.044,146699.7322,719891.6818,23534.25298,2027.475853,11402.09908,69412.02564,5565.339464,32159.60943,69806.89291,9164.926634,41197.41006,2000000
4443301.626,412411.8882,2294099.965,6760579296,863074842.8,3798192993,104010.1389,5947.918714,35336.43435,1543847.649,169069.8216,825215.7823,22440.39706,1987.416855,10392.04004,50230.71427,2986.847996,19064.81327,6346.898704,1351.786824,4278.137557,2000000
4440330.311,411853.106,2301259.08,14176002762,1623662898,7832176470,85265.33266,4752.503054,28632.59378,1426386.49,155883.462,761379.724,19479.71004,1486.679371,8382.958629,15869.49497,922.174501,5506.068497,8729.182832,1159.667136,5448.841356,2000000
4441158.878,413430.5313,2296778.604,8244390666,907187601.6,4457967911,94185.18133,5194.17115,32634.28768,1560036.799,169443.0243,834511.9226,20262.08681,1384.488047,8678.495936,33260.41436,2060.177077,13347.00435,2540.067531,503.598841,1899.123551,2000000
4437350.412,413257.6236,2290085.889,10779773471,983575630.6,5115294289,117623.3744,6690.419118,39455.74853,1442869.95,163860.1079,778493.0918,18910.70875,1250.821797,7959.477785,83218.89094,5373.219776,33467.2496,2332.823527,136.5276079,833.4724324,2000000
4443354.356,413677.4255,2297735.932,16150242356,1682536097,8539085355,131664.5753,7865.493142,46380.77915,1467290.406,153577.617,778926.7917,23326.60021,1988.64315,11180.13953,88809.98262,6061.171765,38241.21946,18620.89416,2064.673495,9984.501047,2000000
4446425.41,412040.7293,2294299.442,22415940546,2479002651,11819678787,122609.5379,7828.626115,44506.53743,1466570.162,167725.3926,793762.1105,24898.71153,2346.312782,11772.03167,78903.14698,5574.741066,33107.94491,47314.58266,4465.760826,21772.0658,2000000
4443937.665,413497.9776,2299346.467,22419593058,1973822698,10844964130,113207.0661,6230.712521,39643.12711,1329612.533,142924.7847,707859.6754,20088.36156,1544.315277,9237.278091,73823.01192,4600.653373,30128.86345,46815.88901,4846.321314,25968.85906,2000000
4446909.797,413663.5275,2296569.725,15117265395,1604004937,8073148918,125989.4978,8119.754117,47159.23479,1394681.019,150241.6834,735547.8013,22743.29214,1852.524308,10730.49771,54220.67229,4454.724163,26335.52153,68443.25189,6785.095099,37725.35766,2000000
4446385.76,412820.6535,2297448.57,13877961040,1337703847,7054091984,117694.3795,6617.635776,40329.06745,1385156.379,145010.714,738511.3497,23448.0035,1935.503662,10547.37086,84742.35919,5665.486961,36160.19535,53112.91835,5176.603671,24690.64999,2000000
4447249.481,412549.2333,2294847.188,20024716260,2187395561,10705565982,97633.61167,6098.573489,35199.74907,1367978.426,146205.5349,720585.7653,12670.90655,1303.552519,7211.846064,30571.55626,2846.232735,16040.76763,12969.71398,2013.577833,9302.680538,2000000
4445414.534,411815.0909,2299691.056,8755734875,790324471.6,4271540946,116125.1444,6078.795905,38457.17142,1276907.971,135004.5484,689553.5305,19533.25829,1447.846668,8847.724767,63066.35323,3851.795356,24896.6677,48970.49087,3186.734224,19628.09184,2000000
4444267.129,412636.3003,2296484.293,10724168230,1412363418,6445343450,97208.94669,6330.476105,35662.54646,1357422.062,146409.9176,721967.8007,21199.79439,1807.968891,9817.316042,59235.4049,3964.205812,24842.71068,27419.97585,4245.436333,18369.09474,2000000
4441061.183,411597.2189,2289837.769,9004277900,900553866.6,4760565628,86732.03288,4888.664467,30801.99896,1028200.86,106514.8338,541159.0575,15814.72042,1127.783443,6805.533363,50662.37041,3167.11349,21604.06327,37376.68086,3527.235713,20633.24569,2000000
4442603.455,411804.8717,2294917.086,29802220743,3168844666,15683074879,125393.8813,7586.951389,44139.06032,1428931.054,154212.0207,758351.5907,24211.98583,2170.134941,11594.21877,87220.70316,6037.463378,37540.18698,48353.66404,6319.51143,29875.42897,2000000
4446634.289,413026.6712,2296038.33,6814888208,807310251.2,3642543786,99645.757,5989.787524,35052.55577,1394700.231,161559.5769,755502.4966,21284.81757,1904.4375,9858.601337,73789.49316,5089.536663,30934.94861,15556.78952,2558.870734,7890.396451,2000000
4447231.495,410964.0415,2294269.193,9527919163,982868344.7,5020360638,96675.47974,5275.185459,32366.70751,1309017.711,135623.0103,692495.0056,18217.44281,1621.163152,8562.815358,74197.44092,4656.654218,30502.88369,27660.32985,3776.173777,17097.01715,2000000
4446014.192,412582.3433,2300414.98,18438506053,1997487058,9819391613,79514.47473,5328.173688,29232.21375,1255522.189,132759.6094,662576.6563,16001.52616,1237.332542,7146.443618,33884.59896,3063.287106,17575.6813,19262.2469,3175.288796,11086.53228,2000000
4446637.559,413138.2641,2295474.234,12399949806,1311384119,6512394943,129979.302,7491.599564,44468.20083,1343887.026,145552.7368,722131.7156,23085.83745,1792.027045,10388.76992,71524.52467,4697.530747,29069.75258,33770.14468,2632.039722,13194.53489,2000000
4441314.618,412479.3345,2291875.464,11506465092,1419392127,6376393631,116378.2633,7931.589235,41992.89072,1529240.83,167954.3011,815503.5189,25474.25306,2168.091114,12177.93561,80807.58448,5905.432188,34755.6778,35514.34619,6028.470541,22833.2205,2000000
4439717.98,410678.7233,2295116.155,9088944906,1030635670,5056441764,100064.6254,6711.138565,38791.42119,1288219.324,136847.2623,678489.4804,21633.90313,1851.706777,10737.44672,47060.33065,4231.947078,24395.93022,31715.28155,4180.851417,20232.65571,2000000
4446742.612,413024.6274,2298323.328,5096861895,592036857.8,2819460220,118365.7498,6808.186999,39938.16471,1483677.807,166739.4507,795020.2901,21466.71813,1754.420638,9855.73998,81567.88792,5759.094213,33826.14553,13566.10254,1845.575298,8349.439875,2000000
4446389.848,413566.6501,2300695.393,19788447993,2051200679,10316410818,96371.74309,5610.235946,33197.56449,1106176.11,117518.3867,589363.5222,16663.72593,1298.238571,7555.208911,62283.56769,4075.798737,26209.62182,30920.23306,3467.147215,16716.04789,2000000
4450831.082,414742.6679,2298160.639,5064873423,540176357.5,2677886840,93404.24321,5216.882446,31729.86913,1278651.764,140360.1912,681072.4682,21193.66291,1807.968891,9863.097755,55200.07393,3976.877536,23394.04648,11465.86647,1648.959192,7151.348801,2000000
4449866.805,413661.8924,2303935.266,28289286183,3119928020,15263376278,111691.9616,6209.991684,37788.86227,1466992.008,159698.8773,783481.6634,20922.65152,1600.724887,9529.954041,71667.59253,4697.530747,29749.93802,29149.87057,3510.885102,16768.36985,2000000
4452345.149,412521.0285,2303975.734,9778898090,1023607342,5010754977,124518.3695,7121.746458,43178.32321,1559804.211,175418.7641,841332.989,22926.01022,1805.107534,10290.25749,77179.38374,4967.315841,31226.39826,29254.92325,3241.917539,15071.58512,2000000
4444670.99,412089.3724,2292913.319,13590160671,1402668025,7180309680,99911.50553,6457.688411,37723.85628,1281784.132,134113.8488,672918.0094,22670.53192,1876.64146,10753.38856,53721.97863,4297.349525,25620.18227,37524.24513,4570.813506,22212.30602,2000000
4445342.591,412220.9948,2303931.179,19964256581,2156089751,10612953866,96772.47266,5838.032554,34413.0467,1424907.986,152349.6861,754299.9091,19850.05139,1518.971829,9230.737847,38094.47272,3355.55429,19826.34301,44989.11691,5208.487363,24816.95847,2000000
4452151.394,413880.1731,2296635.945,10105440103,1062030324,5366195566,149530.5154,8373.695591,50869.62543,1556218.114,170120.7572,838461.0041,24393.47763,1796.114697,11106.15301,84244.89183,5177.829966,33580.88635,67947.41959,5113.24505,29701.29495,2000000
4442044.264,411471.728,2300139.472,21188714254,2350383832,11468238782,117384.9285,7522.578498,41918.41552,1423702.537,150039.7534,757713.5081,26088.21853,2335.276119,12838.09156,75611.36007,5326.211768,31385.40796,40448.55204,6725.824131,25332.82027,2000000
4447005.448,414150.7757,2303292.687,7355649083,721671861,3753781638,119657.201,6101.560911,39096.90381,1214998.015,127902.6602,656748.0719,19012.49131,1504.665044,9114.239738,64378.08106,3980.965189,25972.12919,69813.43316,5687.151522,30159.52085,2000000
4446558.259,412070.1604,2293609.855,37049512522,4081094639,19713314165,178836.5695,11093.75566,63109.30644,1544892.862,174190.4244,832813.9115,29314.60299,2459.540768,14546.73048,104698.6896,7251.496298,43813.09916,140858.4761,13740.23656,72189.17704,2000000
4446064.062,410411.3908,2296500.643,12789560947,1517571529,7247942119,95718.28097,5962.656331,35877.77427,1556230.376,156787.6508,813679.1994,16805.97626,1682.477946,9072.136913,20517.56512,2119.856809,11308.08307,40957.87359,5672.844736,25021.34112,2000000
4443447.964,412621.5848,2298974.9,37760413923,4024298431,21212047165,125248.4641,7842.011567,45817.05922,1326113.502,144458.4721,705776.6075,23820.79745,2210.193939,11747.09699,79343.79596,6001.083267,35405.61462,49358.40913,5297.189432,28403.05638,2000000
4446576.245,413635.7315,2297911.701,13807835714,1747078958,7758786045,80457.74835,5331.211417,30298.23465,1492959.232,150055.6952,781046.2398,4111.770082,563.2785738,2485.701747,6919.57888,748.0404862,3997.3158,17198.7997,3065.739698,10574.75813,2000000
4440464.386,411688.3736,2287858.527,25459124188,2529991830,12484980582,132850.5423,7458.798263,45169.04124,1581844.836,173442.7927,848213.3264,23526.8952,2023.796966,10602.96294,87885.35553,5726.801755,36152.02004,33976.57115,2940.657518,14874.15148,2000000
4440201.141,410209.052,2290820.849,39505664187,4049971577,20561360480,114157.6233,6645.900597,39629.15914,1218667.092,130504.0425,650893.3267,18327.80944,1420.050628,8234.985593,60150.6304,3832.174622,24468.28167,50637.43573,4910.0887,25278.86325,2000000
4445400.636,411992.495,2293568.57,13205824376,1446454437,7044811458,112119.7464,6602.532853,38873.23417,1282816.674,142563.4362,689544.5377,22025.09152,2178.719012,10802.84916,74757.85814,5284.108943,32694.6832,22628.42909,2690.493159,12310.78433,2000000
4451388.23,412043.9994,2297996.315,23221624842,2532698862,12459599001,125641.6859,7461.158928,44731.73738,1438468.774,158423.5295,765502.9395,23008.17205,1923.240704,10825.33125,73875.33387,5506.886027,33246.10758,41444.30429,4438.373551,24004.74183,2000000
4445057.681,413652.0821,2294762.573,17059008302,1867611897,9070253885,129140.6209,8339.030962,47492.65435,1438495.753,166368.2918,774882.8767,19899.92076,1641.601417,8839.549461,77733.26071,5476.22863,32096.65957,57142.5266,5815.095058,29977.62029,2000000
4446104.938,413364.3113,2293265.266,16403754671,1817020709,8777849430,168265.423,11315.6558,64189.26773,1544344.708,173769.8049,821973.8647,25699.48274,2034.016098,12291.57236,90994.01558,6834.146934,40951.33335,119644.375,12574.02918,66295.59905,2000000
4444994.323,411212.9796,2293325.354,12119943379,1193529440,6332100951,122232.027,7331.698757,43890.01146,1204359.49,121597.4555,634552.9341,20178.28992,1708.230159,9422.040004,83310.86313,5456.199131,35390.08154,48246.15877,6084.471386,28602.94261,2000000
4442266.632,413050.7883,2294111.819,27690891076,2600550893,14358339236,101808.4178,5758.238724,36105.5663,1115047.543,120851.0501,595358.4739,14016.5619,973.2701626,6310.927359,58338.98262,3685.836647,24279.84087,42191.11848,3846.890172,21968.68191,2000000
4442831.546,412497.7289,2295598.498,11473493648,1145760375,6030526906,127579.2526,7394.05703,44402.96949,1242528.358,126427.835,656416.1545,23199.88297,1930.598479,10837.18545,74895.61204,4917.85524,31464.29966,72266.02491,7926.367797,41267.30892,2000000
4445805.313,412226.3087,2293090.314,18243488454,1892776148,9627752982,101171.0805,6068.223055,36782.40252,1438352.276,148637.2797,754843.9757,19901.55582,1433.131117,8743.489617,49772.89714,3877.138804,24304.77556,11720.52725,1475.642708,6879.928646,2000000
4443359.262,411848.2008,2298876.387,11795221294,1220592076,6263407584,109044.1451,6380.472426,38521.3122,1223452.508,131285.193,658269.4964,19920.76779,1464.19728,8750.438627,68996.7201,4443.6875,28493.80228,47407.37239,3731.209595,22127.69161,2000000
